M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,120,5,120.0,1.0,128.09604166666665,0.031521,120.0,120,27,14,40,5,120.0,1.0,80.11875000000002,0.07286,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,240.0,1.0,80.11875,104.107396,120.0,147.0
240,27,14,120,5,239.99,0.999958,145.79405391891345,0.063039,239.99,240,27,14,40,5,239.48,0.997833,105.74895607148824,0.145404,27,0.52,40,5,0.52,1.0,46.74038461538461,0.000316,0.52,479.99,0.999979,105.621104,125.707161,240.51000000000002,267.51
360,27,14,120,5,359.88,0.999667,167.4703512281872,0.094531,359.88,360,27,14,40,5,338.765,0.941014,134.71877260047526,0.205686,27,21.235,40,5,21.235,1.0,88.79279491405704,0.012893,21.235,719.88,0.999833,132.009778,149.737109,381.115,408.115
480,27,14,120,5,475.525,0.990677,201.49865937647877,0.124908,475.525,480,27,14,40,5,348.96,0.727,154.93199793672625,0.211876,27,131.04,40,5,130.855,0.998588,136.4199686676093,0.079451,130.855,955.3399999999999,0.995146,149.883403,175.575141,606.38,633.38
600,27,14,120,5,520.46,0.867433,243.7707220535681,0.136711,520.46,600,27,14,40,5,290.165,0.483608,169.1473127358572,0.176178,27,309.835,40,5,263.25,0.849646,208.0581006647674,0.159836,263.25,1073.875,0.894896,187.656506,214.852599,783.71,810.71
720,27,14,120,5,461.425,0.640868,261.0783442596303,0.121204,461.425,720,27,14,40,5,228.06,0.31675,180.7245680961151,0.13847,27,491.94,40,5,202.48,0.411595,236.6523854207822,0.122939,202.48,891.965,0.61942,207.027036,234.988475,663.905,690.905
840,27,14,120,5,414.205,0.493101,275.42588814717345,0.108801,414.205,840,27,14,40,5,178.92,0.213,193.0229432148446,0.108634,27,661.08,40,5,125.61,0.190007,245.513494148555,0.076266,125.61,718.735,0.427818,214.673809,249.685065,539.8149999999999,566.8149999999999
960,27,14,120,5,383.985,0.399984,291.70888185736425,0.100863,383.985,960,27,14,40,5,145.43,0.15149,204.97015746407214,0.0883,27,814.57,40,5,86.81,0.106572,263.68258265176826,0.052708,86.81,616.2249999999999,0.320951,226.91653,267.290243,470.795,497.795
1080,27,14,120,5,354.445,0.32819,310.7077120568778,0.093103,354.445,1080,27,14,40,5,123.155,0.114032,217.16219398319188,0.074775,27,956.845,40,5,63.415,0.066275,282.6728691949855,0.038503,63.415,541.015,0.25047,239.429222,286.127196,417.86,444.86
1200,27,14,120,5,329.775,0.274812,329.38488363277986,0.086623,329.775,1200,27,14,40,5,107.31,0.089425,227.0293542074364,0.065155,27,1092.69,40,5,49.985,0.045745,300.7276182854857,0.030349,49.985,487.07,0.202946,250.449092,303.89326,379.76,406.76
