M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,40,5,120.0,1.0,93.94874999999999,0.07286,120.0,120,27,14,40,10,120.0,1.0,79.81312499999994,0.036731,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,240.0,1.0,79.813125,86.880937,120.0,147.0
240,27,14,40,5,239.44875,0.997703,120.18607322026108,0.145385,239.44875,240,27,14,40,10,240.0,1.0,106.27161458333336,0.073462,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,479.44875,0.998852,106.271615,113.220845,239.44875,266.44875
360,27,14,40,5,338.7375,0.940938,148.7995497988856,0.205669,338.7375,360,27,14,40,10,360.0,1.0,141.5584548611111,0.110193,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,698.7375,0.970469,141.558455,145.068829,338.7375,365.7375
480,27,14,40,5,348.33875,0.725706,169.50352207441745,0.211499,348.33875,480,27,14,40,10,479.855,0.999698,192.72338258432237,0.146879,27,0.145,40,5,0.145,1.0,353.45689655172424,8.8e-05,0.145,828.33875,0.862853,192.771938,182.986942,348.48375,375.48375
600,27,14,40,5,289.69625,0.482827,183.0188818460715,0.175893,289.69625,600,27,14,40,10,562.07625,0.936794,258.79141620020437,0.172047,27,37.92375,40,5,37.92375,1.0,86.50189525033787,0.023026,37.92375,889.6962500000001,0.741414,247.901642,226.775002,327.62,354.62
720,27,14,40,5,227.1675,0.31551,194.83480801611142,0.137928,227.1675,720,27,14,40,10,455.6575,0.632858,297.2307105665986,0.139473,27,264.3425,40,5,264.32375,0.999929,147.27973744319223,0.160488,264.32375,947.1487500000001,0.657742,242.179828,230.824431,491.49125000000004,518.49125
840,27,14,40,5,179.2675,0.213414,207.1815792042618,0.108845,179.2675,840,27,14,40,10,327.79,0.390226,322.1856371457335,0.100334,27,512.21,40,5,491.40625,0.959384,192.3537602543722,0.298364,491.40625,998.46375,0.594324,244.304182,237.639067,670.67375,697.67375
960,27,14,40,5,146.57875,0.152686,219.37681109983546,0.088997,146.57875,960,27,14,40,10,247.07375,0.257368,346.41985945491984,0.075627,27,712.92625,40,5,488.12,0.684671,239.30008502007712,0.296369,488.12,881.7725,0.459257,275.299418,266.003295,634.69875,661.69875
1080,27,14,40,5,122.94,0.113833,231.13365259476168,0.074645,122.94,1080,27,14,40,10,196.5725,0.182012,371.9586348548247,0.060169,27,883.4275,40,5,398.5575,0.451149,245.08439497437627,0.24199,398.5575,718.0699999999999,0.33244,286.991183,277.427874,521.4975,548.4975
1200,27,14,40,5,107.7375,0.089781,241.43624550411877,0.065414,107.7375,1200,27,14,40,10,165.53,0.137942,394.2773439859843,0.050667,27,1034.47,40,5,337.7375,0.326484,247.28559162071141,0.205062,337.7375,611.005,0.254585,295.632733,286.076356,445.475,472.475
