M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
0,54,14,20,10,0.0,0.0,0.0,0.0,0.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0
1,54,14,20,10,1.0,1.0,36.522962,0.000229,1.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,36.522962,0.000229,1351.0
2,54,14,20,10,2.0,1.0,37.036568,0.000457,2.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,2.0,1.0,0.0,37.036568,0.000457,1352.0
3,54,14,20,10,3.0,1.0,37.541218,0.000686,3.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,3.0,1.0,0.0,37.541218,0.000686,1353.0
4,54,14,20,10,4.0,1.0,38.037291,0.000914,4.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,4.0,1.0,0.0,38.037291,0.000914,1354.0
5,54,14,20,10,5.0,1.0,38.525145,0.001143,5.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,5.0,1.0,0.0,38.525145,0.001143,1355.0
6,54,14,20,10,6.0,1.0,39.005123,0.001372,6.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,6.0,1.0,0.0,39.005123,0.001372,1356.0
7,54,14,20,10,7.0,1.0,39.477547,0.0016,7.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,7.0,1.0,0.0,39.477547,0.0016,1357.0
8,54,14,20,10,8.0,1.0,39.942724,0.001829,8.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,8.0,1.0,0.0,39.942724,0.001829,1358.0
9,54,14,20,10,9.0,1.0,40.400943,0.002058,9.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,9.0,1.0,0.0,40.400943,0.002058,1359.0
10,54,14,20,10,10.0,1.0,40.85248,0.002286,10.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,10.0,1.0,0.0,40.85248,0.002286,1360.0
11,54,14,20,10,11.0,1.0,41.297593,0.002515,11.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,11.0,1.0,0.0,41.297593,0.002515,1361.0
12,54,14,20,10,12.0,1.0,41.73653,0.002743,12.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,12.0,1.0,0.0,41.73653,0.002743,1362.0
13,54,14,20,10,13.0,1.0,42.169522,0.002972,13.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,13.0,1.0,0.0,42.169522,0.002972,1363.0
14,54,14,20,10,14.0,1.0,42.596788,0.003201,14.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,14.0,1.0,0.0,42.596788,0.003201,1364.0
15,54,14,20,10,15.0,1.0,43.018536,0.003429,15.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,15.0,1.0,0.0,43.018536,0.003429,1365.0
16,54,14,20,10,16.0,1.0,43.434963,0.003658,16.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,16.0,1.0,0.0,43.434963,0.003658,1366.0
17,54,14,20,10,17.0,1.0,43.846253,0.003887,17.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,17.0,1.0,0.0,43.846253,0.003887,1367.0
18,54,14,20,10,18.0,1.0,44.25258,0.004115,18.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,18.0,1.0,0.0,44.25258,0.004115,1368.0
19,54,14,20,10,19.0,1.0,44.654111,0.004344,19.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,19.0,1.0,0.0,44.654111,0.004344,1369.0
20,54,14,20,10,20.0,1.0,45.050999,0.004572,20.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,20.0,1.0,0.0,45.050999,0.004572,1370.0
21,54,14,20,10,21.0,1.0,45.443394,0.004801,21.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,21.0,1.0,0.0,45.443394,0.004801,1371.0
22,54,14,20,10,22.0,1.0,45.831432,0.00503,22.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,22.0,1.0,0.0,45.831432,0.00503,1372.0
23,54,14,20,10,23.0,1.0,46.215244,0.005258,23.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,23.0,1.0,0.0,46.215244,0.005258,1373.0
24,54,14,20,10,24.0,1.0,46.594955,0.005487,24.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,24.0,1.0,0.0,46.594955,0.005487,1374.0
25,54,14,20,10,25.0,1.0,46.970681,0.005716,25.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,25.0,1.0,0.0,46.970681,0.005716,1375.0
26,54,14,20,10,26.0,1.0,47.342532,0.005944,26.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,26.0,1.0,0.0,47.342532,0.005944,1376.0
27,54,14,20,10,27.0,1.0,47.710612,0.006173,27.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,27.0,1.0,0.0,47.710612,0.006173,1377.0
28,54,14,20,10,28.0,1.0,48.075019,0.006401,28.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,28.0,1.0,0.0,48.075019,0.006401,1378.0
29,54,14,20,10,29.0,1.0,48.435847,0.00663,29.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,29.0,1.0,0.0,48.435847,0.00663,1379.0
30,54,14,20,10,30.0,1.0,48.793181,0.006859,30.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,30.0,1.0,0.0,48.793181,0.006859,1380.0
31,54,14,20,10,31.0,1.0,49.147107,0.007087,31.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,31.0,1.0,0.0,49.147107,0.007087,1381.0
32,54,14,20,10,32.0,1.0,49.497702,0.007316,32.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,32.0,1.0,0.0,49.497702,0.007316,1382.0
33,54,14,20,10,33.0,1.0,49.845041,0.007545,33.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,33.0,1.0,0.0,49.845041,0.007545,1383.0
34,54,14,20,10,34.0,1.0,50.189194,0.007773,34.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,34.0,1.0,0.0,50.189194,0.007773,1384.0
35,54,14,20,10,35.0,1.0,50.530229,0.008002,35.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,35.0,1.0,0.0,50.530229,0.008002,1385.0
36,54,14,20,10,36.0,1.0,50.868208,0.00823,36.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,36.0,1.0,0.0,50.868208,0.00823,1386.0
37,54,14,20,10,37.0,1.0,51.203192,0.008459,37.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,37.0,1.0,0.0,51.203192,0.008459,1387.0
38,54,14,20,10,38.0,1.0,51.53524,0.008688,38.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,38.0,1.0,0.0,51.53524,0.008688,1388.0
39,54,14,20,10,39.0,1.0,51.864404,0.008916,39.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,39.0,1.0,0.0,51.864404,0.008916,1389.0
40,54,14,20,10,40.0,1.0,52.190739,0.009145,40.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,40.0,1.0,0.0,52.190739,0.009145,1390.0
41,54,14,20,10,41.0,1.0,52.514292,0.009374,41.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,41.0,1.0,0.0,52.514292,0.009374,1391.0
42,54,14,20,10,42.0,1.0,52.835113,0.009602,42.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,42.0,1.0,0.0,52.835113,0.009602,1392.0
43,54,14,20,10,43.0,1.0,53.153245,0.009831,43.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,43.0,1.0,0.0,53.153245,0.009831,1393.0
44,54,14,20,10,44.0,1.0,53.468734,0.010059,44.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,44.0,1.0,0.0,53.468734,0.010059,1394.0
45,54,14,20,10,45.0,1.0,53.78162,0.010288,45.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,45.0,1.0,0.0,53.78162,0.010288,1395.0
46,54,14,20,10,46.0,1.0,54.091945,0.010517,46.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,46.0,1.0,0.0,54.091945,0.010517,1396.0
47,54,14,20,10,47.0,1.0,54.399745,0.010745,47.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,47.0,1.0,0.0,54.399745,0.010745,1397.0
48,54,14,20,10,48.0,1.0,54.70506,0.010974,48.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,48.0,1.0,0.0,54.70506,0.010974,1398.0
49,54,14,20,10,49.0,1.0,55.007924,0.011203,49.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,49.0,1.0,0.0,55.007924,0.011203,1399.0
50,54,14,20,10,50.0,1.0,55.308372,0.011431,50.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,50.0,1.0,0.0,55.308372,0.011431,1400.0
51,54,14,20,10,51.0,1.0,55.606438,0.01166,51.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,51.0,1.0,0.0,55.606438,0.01166,1401.0
52,54,14,20,10,52.0,1.0,55.902154,0.011888,52.0,0,54,14,20,3,0.0,0,0.0,0.0,1350,0.0,20,3,0.0,0,0.0,0.0,0.0,52.0,1.0,0.0,55.902154,0.011888,1402.0
