M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,120,5,119.999984,1.0,128.235846,0.031521,119.999984,120,27,14,40,5,119.999672,0.999997,80.030333,0.07286,27,0.000328,40,5,0.000328,1.0,180.342455,0.0,0.000328,239.999984,1.0,80.030607,104.133225,0.031521,147.000312
240,27,14,120,5,239.99679,0.999987,146.359991,0.063041,239.99679,240,27,14,40,5,239.511256,0.997964,106.092217,0.145423,27,0.488744,40,5,0.488744,1.0,202.897741,0.000297,0.488744,479.99679,0.999993,106.289355,126.324539,0.063338,267.485534
360,27,14,120,5,359.883168,0.999675,167.281114,0.094532,359.883168,360,27,14,40,5,338.916797,0.941436,134.859727,0.205778,27,21.083203,40,5,21.083162,0.999998,76.864502,0.012801,21.083162,719.883127,0.999838,131.463275,149.369289,0.107333,407.96633
480,27,14,120,5,475.603236,0.99084,201.748801,0.124929,475.603236,480,27,14,40,5,348.803693,0.726674,155.526992,0.211781,27,131.196307,40,5,131.028074,0.998718,129.78735,0.079556,131.028074,955.435003,0.995245,148.498246,175.005686,0.204485,633.63131
600,27,14,120,5,521.236587,0.868728,243.922236,0.136915,521.236587,600,27,14,40,5,290.004282,0.48334,168.885637,0.17608,27,309.995718,40,5,263.541423,0.850145,192.441213,0.160013,263.541423,1074.782292,0.895652,180.100375,211.052028,0.296928,811.77801
720,27,14,120,5,461.3205,0.640723,261.007776,0.121177,461.3205,720,27,14,40,5,227.34237,0.315753,180.793248,0.138034,27,492.65763,40,5,202.120584,0.410266,226.745384,0.12272,202.120584,890.783454,0.6186,202.419962,232.761522,0.243897,690.441084
840,27,14,120,5,414.160049,0.493048,275.178672,0.108789,414.160049,840,27,14,40,5,179.813896,0.214064,193.021807,0.109177,27,660.186104,40,5,127.860351,0.193673,245.698205,0.077632,127.860351,721.834296,0.429663,214.912566,249.490881,0.186421,569.0204
960,27,14,120,5,380.983311,0.396858,291.921082,0.100074,380.983311,960,27,14,40,5,146.554282,0.152661,205.325048,0.088983,27,813.445718,40,5,87.221736,0.107225,269.115551,0.052958,87.221736,614.759329,0.320187,229.125258,268.041562,0.153032,495.205047
1080,27,14,120,5,354.130936,0.327899,310.210056,0.093021,354.130936,1080,27,14,40,5,123.63274,0.114475,216.967033,0.075065,27,956.36726,40,5,64.513505,0.067457,286.18792,0.03917,64.513505,542.277181,0.251054,240.702197,286.093897,0.132191,445.644441
1200,27,14,120,5,331.118029,0.275932,329.260164,0.086976,331.118029,1200,27,14,40,5,107.745485,0.089788,227.31422,0.065419,27,1092.254515,40,5,50.66286,0.046384,301.192573,0.030761,50.66286,489.526374,0.203969,250.942323,303.916893,0.117737,408.780889
