M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,40,10,120.0,1.0,94.030652,0.036731,120.0,120,27,14,40,5,119.999672,0.999997,80.030333,0.07286,27,0.000328,40,5,0.000328,1.0,77.116517,0.0,0.000328,240.0,1.0,80.030325,87.030489,0.036731,147.000328
240,27,14,40,10,240.0,1.0,120.331926,0.073462,240.0,240,27,14,40,5,239.511256,0.997964,106.092217,0.145423,27,0.488744,40,5,0.488744,1.0,101.462222,0.000297,0.488744,480.0,1.0,106.082788,113.207357,0.073759,267.488744
360,27,14,40,10,359.999971,1.0,156.659317,0.110193,359.999971,360,27,14,40,5,338.916797,0.941436,134.859727,0.205778,27,21.083203,40,5,21.083194,1.0,134.535231,0.012801,21.083194,719.999962,1.0,134.840723,145.75002,0.122994,408.083165
480,27,14,40,10,473.267182,0.985973,226.974303,0.144863,473.267182,480,27,14,40,5,348.803693,0.726674,155.526992,0.211781,27,131.196307,40,5,127.29491,0.970263,207.383123,0.077289,127.29491,949.365785,0.988923,169.391812,198.097189,0.222152,627.562092
600,27,14,40,10,317.229964,0.528717,263.680444,0.097101,317.229964,600,27,14,40,5,290.004282,0.48334,168.885637,0.17608,27,309.995718,40,5,109.245939,0.352411,274.494121,0.06633,109.245939,716.480185,0.597067,197.783049,226.959889,0.163431,453.475903
720,27,14,40,10,188.887439,0.262344,275.555628,0.057817,188.887439,720,27,14,40,5,227.34237,0.315753,180.793248,0.138034,27,492.65763,40,5,67.800699,0.137622,320.900481,0.041166,67.800699,484.030508,0.336132,212.978887,237.398754,0.098983,283.688138
840,27,14,40,10,130.254922,0.155065,301.094688,0.03987,130.254922,840,27,14,40,5,179.813896,0.214064,193.021807,0.109177,27,660.186104,40,5,54.294006,0.08224,351.847964,0.032965,54.294006,364.362824,0.216883,229.856567,255.323259,0.072835,211.548928
960,27,14,40,10,98.211715,0.102304,333.36479,0.030062,98.211715,960,27,14,40,5,146.554282,0.152661,205.325048,0.088983,27,813.445718,40,5,49.126929,0.060394,368.51303,0.029828,49.126929,293.892926,0.153069,246.294359,275.391134,0.05989,174.338644
1080,27,14,40,10,78.897204,0.073053,366.814739,0.02415,78.897204,1080,27,14,40,5,123.63274,0.114475,216.967033,0.075065,27,956.36726,40,5,46.673134,0.048803,377.676354,0.028338,46.673134,249.203078,0.115372,261.010186,294.507699,0.052488,152.570338
1200,27,14,40,10,66.618803,0.055516,397.715154,0.020391,66.618803,1200,27,14,40,5,107.745485,0.089788,227.31422,0.065419,27,1092.254515,40,5,45.25503,0.041433,383.267716,0.027477,45.25503,219.619318,0.091508,273.442693,311.139206,0.047868,138.873833
