M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,40,5,119.999672,0.999997,94.030333,0.07286,119.999672,120,27,14,120,5,119.999984,1.0,114.235824,0.031521,27,1.6e-05,40,5,1.6e-05,1.0,234.11625,0.0,1.6e-05,239.999672,0.999999,114.23584,104.1331,0.07286,146.999688
240,27,14,40,5,239.51124,0.997963,120.092218,0.145423,239.51124,240,27,14,120,5,239.996836,0.999987,132.332529,0.063041,27,0.003164,40,5,0.003164,1.0,261.99386,2e-06,0.003164,479.51124,0.998982,132.334238,126.219467,0.145425,266.514404
360,27,14,40,5,338.912826,0.941425,148.858934,0.205776,338.912826,360,27,14,120,5,359.919805,0.999777,151.779699,0.094542,27,0.080195,40,5,0.080195,1.0,286.894082,4.9e-05,0.080195,698.912826,0.970712,151.809798,150.378882,0.205825,365.993021
480,27,14,40,5,348.728286,0.726517,169.511088,0.211735,348.728286,480,27,14,120,5,479.128031,0.998183,174.425237,0.125854,27,0.871969,40,5,0.871969,1.0,312.923192,0.000529,0.871969,828.728286,0.863259,174.676833,172.503091,0.212264,376.600255
600,27,14,40,5,289.603521,0.482673,182.78544,0.175837,289.603521,600,27,14,120,5,594.341042,0.990568,200.260386,0.156118,27,5.658958,40,5,5.658957,1.0,336.696167,0.003436,5.658957,889.60352,0.741336,201.547193,195.43945,0.179273,322.262478
720,27,14,40,5,226.166559,0.31412,194.441183,0.13732,226.166559,720,27,14,120,5,695.366174,0.965786,227.804564,0.182655,27,24.633826,40,5,24.633813,0.999999,358.501687,0.014957,24.633813,946.166546,0.65706,232.276187,223.232311,0.152277,277.800372
840,27,14,40,5,177.340762,0.21112,206.183,0.107675,177.340762,840,27,14,120,5,764.354614,0.909946,254.204094,0.200776,27,75.645386,40,5,75.645205,0.999998,127.266531,0.045929,75.645205,1017.340581,0.60556,242.77288,236.394606,0.153604,279.985967
960,27,14,40,5,142.349535,0.148281,217.81701,0.08643,142.349535,960,27,14,120,5,787.747263,0.82057,277.174195,0.206921,27,172.252737,40,5,172.249851,0.999983,165.435528,0.104584,172.249851,1102.346649,0.574139,257.125209,252.049216,0.191014,341.599386
1080,27,14,40,5,117.434929,0.108736,228.762656,0.071302,117.434929,1080,27,14,120,5,769.020369,0.712056,296.464816,0.202002,27,310.979631,40,5,310.922503,0.999816,198.177901,0.188781,310.922503,1197.377801,0.554342,268.167381,264.302693,0.260083,455.357432
1200,27,14,40,5,99.459546,0.082883,238.543973,0.060388,99.459546,1200,27,14,120,5,723.728952,0.603107,313.136207,0.190105,27,476.271048,40,5,474.83919,0.996994,225.225257,0.288306,474.83919,1298.027688,0.540845,278.308346,275.261457,0.348694,601.298736
