M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,40,5,119.999672,0.999997,94.030333,0.07286,119.999672,120,27,14,40,10,120.0,1.0,80.03065,0.036731,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,239.999672,0.999999,80.03065,87.030482,0.07286,146.999672
240,27,14,40,5,239.511256,0.997964,120.092217,0.145423,239.511256,240,27,14,40,10,240.0,1.0,106.321573,0.073462,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,479.511256,0.998982,106.321573,113.199877,0.145423,266.511256
360,27,14,40,5,338.916797,0.941436,148.859727,0.205778,338.916797,360,27,14,40,10,359.999993,1.0,141.509349,0.110193,27,7e-06,40,5,7e-06,1.0,289.189157,0.0,7e-06,698.916797,0.970718,141.509351,145.073675,0.205778,365.916804
480,27,14,40,5,348.803603,0.726674,169.526962,0.211781,348.803603,480,27,14,40,10,479.86705,0.999723,192.718052,0.146883,27,0.13295,40,5,0.13295,1.0,346.129341,8.1e-05,0.13295,828.803603,0.863337,192.760544,182.982646,0.211862,375.936553
600,27,14,40,5,290.00241,0.483337,182.884924,0.176079,290.00241,600,27,14,40,10,562.959926,0.938267,258.880741,0.172317,27,37.040074,40,5,37.040074,1.0,79.355938,0.022489,37.040074,890.00241,0.741669,247.798054,226.646467,0.198568,354.042484
720,27,14,40,5,227.335726,0.315744,194.790328,0.13803,227.335726,720,27,14,40,10,457.567929,0.635511,297.146117,0.140058,27,262.432071,40,5,262.42377,0.999968,140.938606,0.159334,262.42377,947.327425,0.657866,240.211344,229.311396,0.297364,516.759496
840,27,14,40,5,179.800801,0.214049,207.015364,0.109169,179.800801,840,27,14,40,10,329.232413,0.391943,321.543653,0.100775,27,510.767587,40,5,492.146274,0.963542,196.934464,0.298814,492.146274,1001.179488,0.59594,246.881443,239.721934,0.407983,698.947075
960,27,14,40,5,146.533956,0.15264,219.314407,0.08897,146.533956,960,27,14,40,10,247.420474,0.25773,346.373708,0.075733,27,712.579526,40,5,488.501043,0.685539,229.49833,0.296601,488.501043,882.455473,0.459612,268.792413,260.576466,0.385571,662.034999
1080,27,14,40,5,123.604706,0.114449,230.952177,0.075048,123.604706,1080,27,14,40,10,197.215584,0.182607,371.246466,0.060366,27,882.784416,40,5,399.016886,0.451998,235.181496,0.242269,399.016886,719.837176,0.333258,280.187654,271.73333,0.317317,549.621592
1200,27,14,40,5,107.709342,0.089758,241.295592,0.065397,107.709342,1200,27,14,40,10,165.562985,0.137969,394.089992,0.050677,27,1034.437015,40,5,338.28662,0.327025,237.096823,0.205396,338.28662,611.558947,0.254816,288.684157,280.33796,0.270793,472.995962
