M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
120,27,14,40,5,120.0,1.0,93.96218749999997,0.07286,120.0,120,27,14,120,5,120.0,1.0,114.26887500000005,0.031521,27,0.0,40,5,0.0,0.0,0.0,0.0,0.0,240.0,1.0,114.268875,104.115531,120.0,147.0
240,27,14,40,5,239.4615,0.997756,119.95626228015779,0.145393,239.4615,240,27,14,120,5,239.995,0.999979,132.22407758494978,0.06304,27,0.005,40,5,0.005,1.0,265.5,3e-06,0.005,479.4615,0.998878,132.226854,126.098449,239.4665,266.4665
360,27,14,40,5,338.945,0.941514,148.7822434318252,0.205795,338.945,360,27,14,120,5,359.92,0.999778,151.89150366748157,0.094542,27,0.08,40,5,0.08,1.0,293.375,4.9e-05,0.08,698.945,0.970757,151.922944,150.399899,339.025,366.025
480,27,14,40,5,349.4935,0.728111,169.5316465113086,0.2122,349.4935,480,27,14,120,5,479.1475,0.998224,174.2398113315837,0.12586,27,0.8525,40,5,0.8525,1.0,313.6510263929619,0.000518,0.8525,829.4934999999999,0.864056,174.487411,172.399381,350.346,377.346
600,27,14,40,5,289.199,0.481998,182.87925961016458,0.175591,289.199,600,27,14,120,5,594.265,0.990442,200.06068420654088,0.156098,27,5.735,40,5,5.735,1.0,146.87523975588496,0.003482,5.735,889.199,0.740999,199.55232,194.12965,294.934,321.934
720,27,14,40,5,225.661,0.313418,194.4344880152087,0.137013,225.661,720,27,14,120,5,695.2705,0.965653,227.69100803212575,0.182629,27,24.7295,40,5,24.7295,1.0,148.98623101963247,0.015015,24.7295,945.661,0.656709,224.987772,217.696909,250.3905,277.3905
840,27,14,40,5,177.2105,0.210965,206.29833164513397,0.107596,177.2105,840,27,14,120,5,764.536,0.910162,254.02962973620603,0.200824,27,75.464,40,5,75.464,1.0,173.13206959609883,0.045819,75.464,1017.2104999999999,0.605482,246.761947,239.712691,252.6745,279.67449999999997
960,27,14,40,5,141.641,0.147543,217.953389202279,0.085999,141.641,960,27,14,120,5,787.442,0.820252,277.2588730344587,0.206841,27,172.558,40,5,172.554,0.999977,211.08807967360946,0.104769,172.554,1101.637,0.573769,265.365037,259.269169,314.195,341.195
1080,27,14,40,5,117.0795,0.108407,229.02757955064718,0.071087,117.0795,1080,27,14,120,5,768.664,0.711726,296.7024122373364,0.201908,27,311.336,40,5,311.2735,0.999799,213.79533754078005,0.188994,311.2735,1197.017,0.554175,272.805867,268.52394,428.353,455.353
1200,27,14,40,5,99.285,0.082737,238.69741149216895,0.060282,99.285,1200,27,14,120,5,724.447,0.603706,313.04643265828963,0.190293,27,475.553,40,5,473.9465,0.996622,240.73503971439803,0.287764,473.9465,1297.6785,0.540699,284.448371,280.947978,573.2315,600.2315
