M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
0,54,14,20,3,0.0,0.0,0.0,0.0,0.0,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0
100,54,14,20,3,99.968,0.99968,67.70379521446861,0.07405,99.968,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,99.968,0.99968,0.0,67.703795,99.968,1449.968
200,54,14,20,3,196.665,0.983325,83.320621361198,0.145678,196.665,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,196.665,0.983325,0.0,83.320621,196.665,1546.665
300,54,14,20,3,271.018,0.903393,91.75576160992999,0.200754,271.018,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,271.018,0.903393,0.0,91.755762,271.018,1621.018
400,54,14,20,3,305.933,0.764832,96.79285333716861,0.226617,305.933,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,305.933,0.764832,0.0,96.792853,305.933,1655.933
500,54,14,20,3,305.897,0.611794,99.82125355920459,0.22659,305.897,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,305.897,0.611794,0.0,99.821254,305.897,1655.897
600,54,14,20,3,285.617,0.476028,102.09343981625742,0.211568,285.617,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,285.617,0.476028,0.0,102.09344,285.617,1635.617
700,54,14,20,3,256.957,0.367081,104.01910436376515,0.190339,256.957,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,256.957,0.367081,0.0,104.019104,256.957,1606.9569999999999
800,54,14,20,3,225.28,0.2816,105.8010475852273,0.166874,225.28,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,225.28,0.2816,0.0,105.801048,225.28,1575.28
900,54,14,20,3,197.661,0.219623,107.41229175204009,0.146416,197.661,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,197.661,0.219623,0.0,107.412292,197.661,1547.661
1000,54,14,20,3,173.142,0.173142,109.2640549375657,0.128253,173.142,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,173.142,0.173142,0.0,109.264055,173.142,1523.142
1100,54,14,20,3,152.149,0.138317,110.9771934090924,0.112703,152.149,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,152.149,0.138317,0.0,110.977193,152.149,1502.149
1200,54,14,20,3,134.201,0.111834,112.87666261801328,0.099408,134.201,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,134.201,0.111834,0.0,112.876663,134.201,1484.201
1300,54,14,20,3,119.556,0.091966,114.86421425942656,0.08856,119.556,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,119.556,0.091966,0.0,114.864214,119.556,1469.556
1400,54,14,20,3,107.481,0.076772,116.69161061024741,0.079616,107.481,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,107.481,0.076772,0.0,116.691611,107.481,1457.481
1500,54,14,20,3,97.284,0.064856,118.53931787344271,0.072062,97.284,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,97.284,0.064856,0.0,118.539318,97.284,1447.284
1600,54,14,20,3,88.757,0.055473,120.44990254289803,0.065746,88.757,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,88.757,0.055473,0.0,120.449903,88.757,1438.757
1700,54,14,20,3,81.201,0.047765,122.31002081255158,0.060149,81.201,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,81.201,0.047765,0.0,122.310021,81.201,1431.201
1800,54,14,20,3,75.315,0.041842,124.19498107946626,0.055789,75.315,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,75.315,0.041842,0.0,124.194981,75.315,1425.315
1900,54,14,20,3,70.225,0.036961,125.85133499466005,0.052019,70.225,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,70.225,0.036961,0.0,125.851335,70.225,1420.225
2000,54,14,20,3,66.126,0.033063,127.5468197078305,0.048982,66.126,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,66.126,0.033063,0.0,127.54682,66.126,1416.126
2100,54,14,20,3,62.335,0.029683,128.97136440202135,0.046174,62.335,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,62.335,0.029683,0.0,128.971364,62.335,1412.335
2200,54,14,20,3,59.707,0.02714,130.52199909558345,0.044227,59.707,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,59.707,0.02714,0.0,130.521999,59.707,1409.707
2300,54,14,20,3,56.739,0.024669,132.02354641428295,0.042029,56.739,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,56.739,0.024669,0.0,132.023546,56.739,1406.739
2400,54,14,20,3,54.552,0.02273,133.3722319988268,0.040409,54.552,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,54.552,0.02273,0.0,133.372232,54.552,1404.552
2500,54,14,20,3,51.901,0.02076,134.55156933392422,0.038445,51.901,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,51.901,0.02076,0.0,134.551569,51.901,1401.901
2600,54,14,20,3,50.787,0.019533,135.64380648591177,0.03762,50.787,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,50.787,0.019533,0.0,135.643806,50.787,1400.787
2700,54,14,20,3,48.606,0.018002,136.8800353865778,0.036004,48.606,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,48.606,0.018002,0.0,136.880035,48.606,1398.606
2800,54,14,20,3,47.353,0.016912,137.68373703883597,0.035076,47.353,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,47.353,0.016912,0.0,137.683737,47.353,1397.353
2900,54,14,20,3,46.215,0.015936,138.51098128313316,0.034233,46.215,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,46.215,0.015936,0.0,138.510981,46.215,1396.215
3000,54,14,20,3,45.173,0.015058,139.27253005113673,0.033461,45.173,0,54,14,20,3,0.0,0.0,0.0,0.0,1350.0,0.0,20,3,0.0,0.0,0.0,0.0,0.0,45.173,0.015058,0.0,139.27253,45.173,1395.173
