M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
135.0,27,20,20,5,134.993986,0.999955,128.33969,135.0,27,20,20,5,134.994,0.999956,102.33967,0.006,20,5,0.006,1.0,211.892469,269.993986,0.999978,102.344539,115.341825,283.1827156019561,72360.0,72643.18271560196,148.18272894979148,72225.00600038095,72373.18872933074,0.003717
162.0,27,20,20,5,161.919603,0.999504,136.514398,162.0,27,20,20,5,161.92063,0.99951,110.514548,0.07937,20,5,0.07937,1.0,218.685028,323.919603,0.999752,110.567545,123.537751,348.77126510887246,72360.0,72708.77126510887,186.77229250922983,72198.07936965721,72384.85166216643,0.004455
189.5,27,20,20,5,188.379662,0.994088,144.552877,189.5,27,20,20,5,188.405261,0.994223,118.561029,0.594739,20,5,0.594739,1.0,223.6001,377.379662,0.995725,118.891563,131.701129,421.1476847973289,72360.0,72781.14768479732,232.1732837079407,72171.59473911862,72403.76802282657,0.005185
216.0,27,20,20,5,212.140669,0.982133,151.856706,216.0,27,20,20,5,212.386457,0.983271,125.930801,2.613543,20,5,2.613543,1.0,227.709181,427.140669,0.988752,127.16802,139.429728,499.0566350177692,72360.0,72859.05663501777,284.3024225616792,72147.6135433966,72431.91596595828,0.005863
243.0,27,20,20,5,232.300128,0.955968,158.397696,243.0,27,20,20,5,233.64214,0.96149,132.75263,8.35786,20,5,8.35786,1.0,232.449231,474.300128,0.975926,136.195813,147.06973,586.3970594847024,72360.0,72946.3970594847,345.7390716919979,72126.35785999184,72472.09693168383,0.006502
270.0,27,20,20,5,244.463647,0.905421,163.370278,270.0,27,20,20,5,248.937992,0.921993,138.429053,20.062008,20,5,20.062008,1.0,238.087896,513.463647,0.950859,145.861605,154.197607,676.5836583520226,72360.0,73036.58365835203,412.05800280774287,72111.0620081129,72523.12001092064,0.00703
540.0,27,20,20,5,107.747377,0.199532,161.090158,540.0,27,20,20,5,163.271364,0.302354,158.992459,375.728636,20,5,296.829016,0.790009,331.932141,567.847757,0.525785,270.562711,249.790629,1717.4732794014362,72360.0,74077.47327940144,1312.8968865332615,72196.72863602318,73509.62552255644,0.007666
810.0,27,20,20,5,38.385446,0.047389,149.424198,810.0,27,20,20,5,81.440915,0.100544,170.674112,726.559085,20,5,117.708317,0.162008,367.576848,237.534678,0.146626,287.054625,264.813639,1838.6611617555538,72360.0,74198.66116175556,1682.5673987808177,72278.5590852382,73961.12648401901,0.003201
1080.0,27,20,20,5,15.88882,0.014712,139.445514,1080.0,27,20,20,5,50.092992,0.046382,185.028322,1026.907008,20,5,65.662302,0.063942,397.705468,131.644114,0.060946,305.669638,285.607175,1859.0854482000734,72360.0,74219.08544820007,1777.534325625922,72309.9070076417,74087.44133326762,0.001774
1350.0,27,20,20,5,7.382253,0.005468,130.967199,1350.0,27,20,20,5,37.190822,0.027549,198.353771,1309.809178,20,5,50.442334,0.038511,414.6593,95.015409,0.035191,322.860935,307.951689,1870.0468720657586,72360.0,74230.04687206575,1812.2222847657058,72322.80917761274,74135.03146237845,0.00128
1620.0,27,20,20,5,3.749629,0.002315,124.527111,1620.0,27,20,20,5,31.136394,0.01922,208.257059,1584.863606,20,5,44.678694,0.028191,421.907775,79.564717,0.024557,334.163857,324.284352,1878.7429323405781,72360.0,74238.74293234058,1830.3146094972628,72328.86360639543,74159.1782158927,0.001072
1890.0,27,20,20,5,2.015128,0.001066,119.985953,1890.0,27,20,20,5,27.83101,0.014725,214.965754,1857.16899,20,5,41.795553,0.022505,425.163572,71.641691,0.018953,341.143662,334.922967,1886.69580923118,72360.0,74246.69580923118,1842.8851281936338,72332.16898976619,74175.05411795982,0.000965
2160.0,27,20,20,5,1.117739,0.000517,116.900361,2160.0,27,20,20,5,25.776233,0.011933,219.394229,2129.223767,20,5,39.968841,0.018772,426.997421,66.862813,0.015478,345.603821,341.780608,1890.8638980238975,72360.0,74250.8638980239,1849.7773185167828,72334.2237668533,74184.0010853701,0.0009
2430.0,27,20,20,5,0.633009,0.00026,114.846338,2430.0,27,20,20,5,24.376226,0.010031,222.294801,2399.623774,20,5,38.635883,0.016101,428.275785,63.645118,0.013096,348.592069,346.267253,1895.0343619132668,72360.0,74255.03436191326,1855.7654698676783,72335.62377357719,74191.38924344486,0.000857
2700.0,27,20,20,5,0.361835,0.000134,113.469732,2700.0,27,20,20,5,23.34339,0.008646,224.226412,2669.65661,20,5,37.577455,0.014076,429.294766,61.28268,0.011349,350.717547,349.316751,1899.2215358253245,72360.0,74259.22153582533,1861.2822462816332,72336.65660955539,74197.93885583703,0.000825
