M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
60.0,27,5,20,10,59.999422,0.99999,180.810493,0.000166,59.999422,60.0,27,5,20,5,59.999377,0.99999,154.81051,0.000166,361800,4.5e-05,20,5,4.5e-05,1.0,148.638322,0.0,4.5e-05,119.998844,0.99999,154.810505,167.810499,0.000166,361859.999467
120.0,27,5,20,10,119.998844,0.99999,196.023561,0.000332,119.998844,120.0,27,5,20,5,119.845886,0.998716,170.053427,0.000331,361800,0.152958,20,5,0.152958,1.0,161.808095,0.0,0.152958,239.997688,0.99999,170.042917,183.033239,0.000332,361920.151802
180.0,27,5,20,10,179.998261,0.99999,213.521951,0.000498,179.998261,180.0,27,5,20,5,171.975694,0.955421,188.503317,0.000475,361800,8.022573,20,5,8.022572,1.0,95.406441,2.2e-05,8.022572,359.996527,0.99999,184.353964,198.937958,0.00052,361988.020833
240.0,27,5,20,10,239.038986,0.995996,244.382152,0.000661,239.038986,240.0,27,5,20,5,183.268994,0.763621,220.999046,0.000507,361800,56.728695,20,5,56.459907,0.995262,137.43584,0.000156,56.459907,478.767887,0.997433,201.318603,222.81935,0.000817,362095.498893
300.0,27,5,20,10,182.414984,0.60805,318.639333,0.000504,182.414984,300.0,27,5,20,5,156.520605,0.521735,277.776972,0.000433,361800,143.476506,20,5,70.430133,0.490883,184.83136,0.000195,70.430133,409.365722,0.682276,248.932951,279.994391,0.000699,362052.845117
360.0,27,5,20,10,104.798199,0.291106,465.283383,0.00029,104.798199,360.0,27,5,20,5,124.661114,0.346281,363.451178,0.000345,361800,235.335419,20,5,46.49687,0.197577,210.002841,0.000129,46.49687,275.956183,0.383272,321.76532,376.268301,0.000419,361951.295069
420.0,27,5,20,10,69.106527,0.164539,689.144094,0.000191,69.106527,420.0,27,5,20,5,99.656161,0.237277,478.435112,0.000275,361800,320.339794,20,5,38.44279,0.120006,225.402749,0.000106,38.44279,207.205478,0.246673,407.998154,501.765074,0.000297,361907.549317
480.0,27,5,20,10,49.750756,0.103647,994.148559,0.000138,49.750756,480.0,27,5,20,5,81.883284,0.17059,619.872473,0.000226,361800,398.112094,20,5,35.456799,0.089062,238.448586,9.8e-05,35.456799,167.090839,0.174053,504.617142,650.373535,0.000236,361885.207555
540.0,27,5,20,10,38.137075,0.070624,1378.855282,0.000105,38.137075,540.0,27,5,20,5,69.521981,0.128744,782.268625,0.000192,361800,470.472819,20,5,34.085803,0.07245,242.894996,9.4e-05,34.085803,141.744859,0.131245,604.820729,813.078115,0.000199,361872.222878
600.0,27,5,20,10,30.781577,0.051303,1831.569627,8.5e-05,30.781577,600.0,27,5,20,5,60.903087,0.101505,958.850137,0.000168,361800,539.091135,20,5,33.316039,0.0618,245.668887,9.2e-05,33.316039,125.000703,0.104167,706.668065,983.67646,0.000177,361864.097616
