M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
135,27,5,20,5,134.7953,0.998484,117.400399346268,0.001863,134.7953,135,27,5,20,5,134.389,0.995474,91.34482360907512,0.001857,72360,0.611,20,5,0.221,0.361702,167.17647058823542,3e-06,0.221,269.4053,0.997797,91.469322,104.443779,135.0163,72495.0163
162,27,5,20,5,159.2215,0.982849,124.25935410732849,0.0022,159.2215,162,27,5,20,5,158.6684,0.979435,98.06988663149058,0.002193,72360,3.3316,20,5,2.4317,0.72989,171.0778262121149,3.4e-05,2.4317,320.3216,0.988647,99.171893,111.642058,161.6532,72521.6532
190,27,5,20,5,175.7889,0.925205,130.41459187696157,0.002429,175.7889,190,27,5,20,5,177.3253,0.933291,104.54609832889048,0.002451,72360,12.6747,20,5,11.6755,0.921166,176.90734872168218,0.000161,11.6755,364.7897,0.959973,109.016205,119.327897,187.4644,72547.4644
216,27,5,20,5,176.642,0.817787,134.12818582217136,0.002441,176.642,216,27,5,20,5,184.6327,0.854781,109.38598498532491,0.002552,72360,30.3673,20,5,29.3672,0.967067,184.0785025470594,0.000406,29.3672,390.6419,0.904264,119.636037,126.189154,206.0092,72566.0092
243,27,5,20,5,161.4619,0.664452,135.7159128562218,0.002231,161.4619,243,27,5,20,5,182.1646,0.749649,113.52010763891558,0.002517,72360,59.8354,20,5,58.8303,0.983202,193.7786659255519,0.000813,58.8303,402.45680000000004,0.8281,133.112369,134.156886,220.2922,72580.2922
270,27,5,20,5,136.7165,0.506357,135.02139646641044,0.001889,136.7165,270,27,5,20,5,171.6053,0.635575,116.88122249137993,0.002372,72360,97.3947,20,5,96.212,0.987857,204.98851494616056,0.00133,96.212,404.5338,0.749137,148.533318,143.966821,232.92849999999999,72592.9285
540,27,5,20,5,16.5248,0.030601,114.97780911115417,0.000228,16.5248,540,27,5,20,5,67.8407,0.125631,143.61203893827746,0.000938,72360,471.1593,20,5,89.9961,0.19101,275.61556945245417,0.001244,89.9961,174.3616,0.161446,218.878409,209.03142,106.5209,72466.5209
810,27,5,20,5,2.715,0.003352,101.89613259668504,3.8e-05,2.715,810,27,5,20,5,43.9093,0.054209,161.82540486867245,0.000607,72360,764.0907,20,5,58.7752,0.076922,296.9974700213695,0.000812,58.7752,105.3995,0.065061,239.196042,235.659315,61.4902,72421.4902
1080,27,5,20,5,0.538,0.000498,92.32156133829,7e-06,0.538,1080,27,5,20,5,36.9041,0.03417,169.11921033164336,0.00051,72360,1040.0959,20,5,51.1984,0.049225,304.0375558611208,0.000708,51.1984,88.6405,0.041037,247.523381,246.581389,51.736399999999996,72411.7364
1350,27,5,20,5,0.1336,9.9e-05,86.81212574850298,2e-06,0.1336,1350,27,5,20,5,33.6908,0.024956,172.16560604081826,0.000466,72360,1313.3092,20,5,47.64,0.036275,307.52741393786727,0.000658,47.64,81.46440000000001,0.030172,251.45459,251.18458,47.7736,72407.7736
1620,27,5,20,5,0.0306,1.9e-05,85.42810457516339,0.0,0.0306,1620,27,5,20,5,31.6865,0.01956,173.8700629605668,0.000438,72360,1584.3135,20,5,45.4491,0.028687,309.914197420851,0.000628,45.4491,77.1662,0.023817,254.028686,253.961828,45.4797,72405.4797
1890,27,5,20,5,0.0079,4e-06,84.06962025316454,0.0,0.0079,1890,27,5,20,5,30.31,0.016037,175.01580336522605,0.000419,72360,1854.69,20,5,43.8363,0.023635,311.74298583593963,0.000606,43.8363,74.1542,0.019618,255.850771,255.832471,43.8442,72403.84419999999
2160,27,5,20,5,0.0023,1e-06,84.58695652173913,0.0,0.0023,2160,27,5,20,5,29.1789,0.013509,175.88839024089324,0.000403,72360,2125.8211,20,5,42.5495,0.020016,313.2216418524307,0.000588,42.5495,71.7307,0.016604,257.354883,257.349343,42.5518,72402.55179999999
2430,27,5,20,5,0.0003,0.0,83.5,0.0,0.0003,2430,27,5,20,5,28.3469,0.011665,176.61925113504475,0.000392,72360,2395.6531,20,5,41.4414,0.017299,314.45546965112186,0.000573,41.4414,69.7886,0.01436,258.468585,258.467833,41.441700000000004,72401.4417
2700,27,5,20,5,0.0001,0.0,83.5,0.0,0.0001,2700,27,5,20,5,27.4771,0.010177,177.26560481273495,0.00038,72360,2665.5229,20,5,40.5627,0.015218,315.528908332039,0.000561,40.5627,68.0399,0.0126,259.692844,259.692586,40.5628,72400.5628
