M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
90.0,27,20,20,5,89.999999,1.0,123.112491,180.0,27,20,20,5,179.999266,0.999996,104.280888,0.000734,20,5,0.000734,1.0,220.00327,269.999999,1.0,104.281359,110.558403,104.46302589513846,72360.0,72464.46302589514,14.462293032264668,72180.00073394677,72194.46302697904,0.003726
108.0,27,20,20,5,107.999995,1.0,124.361967,216.0,27,20,20,5,214.995209,0.995348,107.810732,0.004791,20,5,0.004791,1.0,224.127843,322.999995,0.996914,107.813324,113.346616,129.51169159051946,72360.0,72489.51169159052,21.506906270955604,72145.00479080873,72166.51169707968,0.004456
126.33333333333333,27,20,20,5,125.999977,0.997361,125.695418,252.66666666666666,27,20,20,5,251.972563,0.997253,112.120634,0.027437,20,5,0.027437,1.0,228.141206,377.999977,0.997361,112.133266,116.653983,156.28874831193676,72360.0,72516.28874831194,30.26133429982121,72108.0274367138,72138.28877101363,0.005213
144.0,27,20,20,5,143.999918,0.999999,127.120794,288.0,27,20,20,5,286.882206,0.996119,116.832299,0.117794,20,5,0.117794,1.0,231.816327,430.999918,0.997685,116.879492,120.301179,185.0187548467766,72360.0,72545.01875484678,40.90104321950969,72073.11779373116,72114.01883695066,0.005941
162.0,27,20,20,5,161.999726,0.999998,128.646965,324.0,27,20,20,5,322.555453,0.995542,122.402365,0.444547,20,5,0.444547,1.0,235.927926,484.999726,0.997942,122.558611,124.592245,216.07033578050755,72360.0,72576.0703357805,53.626062882716994,72037.44454684341,72091.07060972613,0.006683
180.0,27,20,20,5,179.999125,0.999995,130.284111,360.0,27,20,20,5,357.556718,0.993213,128.743106,1.443282,20,5,1.443282,1.0,240.713274,538.999125,0.998147,129.193258,129.557549,250.1153446405831,72360.0,72610.11534464058,68.67293712211759,72002.44328233277,72071.11621945488,0.007423
360.0,27,20,20,5,345.193466,0.958871,152.728367,720.0,27,20,20,5,371.28166,0.515669,178.190887,346.71834,20,5,343.550423,0.990863,328.020324,1060.025549,0.981505,250.19936,218.458286,1565.367561737078,72360.0,73925.36756173708,876.6236725721451,71988.71833960412,72865.34201217626,0.014339
540.0,27,20,20,5,299.148235,0.553978,143.676854,1080.0,27,20,20,5,210.008837,0.194453,191.99151,866.991163,20,5,180.276684,0.207934,425.953016,689.433756,0.425576,300.060609,232.205034,2395.0756491751604,72360.0,74755.07564917517,1915.6507297217784,72149.99116348845,74065.64189321022,0.009223
720.0,27,20,20,5,195.474213,0.271492,123.1326,1440.0,27,20,20,5,142.071892,0.098661,210.633458,1293.928108,20,5,107.122242,0.082788,478.372889,444.668347,0.205865,325.727853,236.667888,2469.7314803196587,72360.0,74829.73148031966,2167.1350254671715,72217.92810791398,74385.06313338115,0.005942
900.0,27,20,20,5,131.820854,0.146468,107.120021,1800.0,27,20,20,5,106.362981,0.059091,230.845536,1689.637019,20,5,86.058503,0.050933,498.538795,324.242338,0.12009,350.568556,251.594455,2495.9396644095377,72360.0,74855.93966440954,2278.0603075363565,72253.63701867158,74531.69732620794,0.004332
1080.0,27,20,20,5,94.229203,0.087249,96.146453,2160.0,27,20,20,5,84.761972,0.039242,250.506465,2070.238028,20,5,75.725592,0.036578,507.243032,254.716767,0.078616,371.64687,269.729022,2512.70638890294,72360.0,74872.70638890294,2342.7515938387182,72275.23802779014,74617.98962162886,0.003402
1260.0,27,20,20,5,70.077532,0.055617,88.787093,2520.0,27,20,20,5,70.670548,0.028044,268.43204,2443.329452,20,5,69.182303,0.028315,512.177581,209.930383,0.055537,389.007901,288.790234,2525.933414111385,72360.0,74885.93341411138,2386.673579465754,72289.32945218637,74676.00303165213,0.002803
1440.0,27,20,20,5,53.621922,0.037237,83.913115,2880.0,27,20,20,5,61.102403,0.021216,283.787342,2811.897597,20,5,64.537187,0.022951,515.542666,179.261512,0.041496,402.832912,307.435455,2535.30453043724,72360.0,74895.30453043724,2417.1454211543114,72298.89759678513,74716.04301793945,0.002393
1620.0,27,20,20,5,41.665891,0.02572,80.598795,3240.0,27,20,20,5,54.419557,0.016796,296.21779,3177.580443,20,5,61.026509,0.019205,518.09289,157.111957,0.032328,413.50427,325.218162,2544.698571774676,72360.0,74904.69857177467,2442.0061709943843,72305.58044326128,74747.58661425566,0.002097
1800.0,27,20,20,5,32.710301,0.018172,78.305043,3600.0,27,20,20,5,49.633814,0.013787,305.815255,3541.366186,20,5,58.263061,0.016452,520.141365,140.607176,0.026038,421.548868,341.697973,2550.566068755259,72360.0,74910.56606875526,2459.592706730627,72310.36618571953,74769.95889245016,0.001877
