M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
90.0,27,20,20,5,89.999975,1.0,113.88205,180.0,27,20,20,5,179.677678,0.998209,115.90341,0.322322,20,5,0.320316,0.993776,215.486532,269.997969,0.999992,116.080624,115.34776,175.45309601607585,72360.0,72535.45309601608,85.13280538344839,72180.32232204263,72265.45512742607,0.003722
108.0,27,20,20,5,107.998917,0.99999,119.911374,216.0,27,20,20,5,212.386457,0.983271,125.930801,2.613543,20,5,2.60565,0.99698,218.804606,322.991024,0.996886,127.056408,124.667314,227.44463547240161,72360.0,72587.4446354724,116.84006867772825,72147.6135433966,72264.45361207433,0.00445
126.33333333333333,27,20,20,5,125.977271,0.997182,125.573871,252.66666666666666,27,20,20,5,240.101237,0.950269,134.995725,11.898763,20,5,11.877315,0.998197,221.906658,377.955823,0.997245,139.092377,134.586495,275.65078027192055,72360.0,72635.65078027191,137.79619425706304,72119.89876282675,72257.69495708382,0.005203
144.0,27,20,20,5,143.795494,0.99858,131.004369,288.0,27,20,20,5,255.12617,0.885855,141.553973,31.87383,20,5,31.831642,0.998676,226.107439,430.753306,0.997114,150.933315,144.280568,342.5596456249794,72360.0,72702.55964562498,166.9325088061603,72104.87382953275,72271.80633833891,0.005925
162.0,27,20,20,5,160.946904,0.993499,136.117894,324.0,27,20,20,5,257.900053,0.795988,146.424543,65.099947,20,5,65.029127,0.998912,232.233452,483.876084,0.99563,163.704116,154.528385,437.1183834725362,72360.0,72797.11838347254,211.14235232604216,72102.09994736186,72313.2422996879,0.006647
180.0,27,20,20,5,176.437718,0.98021,140.665593,360.0,27,20,20,5,250.155212,0.694876,149.89448,108.844788,20,5,108.739505,0.999033,240.411632,535.332435,0.991356,177.319766,165.239088,571.9515128106791,72360.0,72931.95151281067,286.77428955961244,72109.84478820642,72396.61907776604,0.00734
360.0,27,20,20,5,165.829748,0.460638,152.464899,720.0,27,20,20,5,100.747482,0.139927,166.372543,617.252518,20,5,180.103767,0.291783,339.474974,446.680997,0.413594,277.379348,231.005019,1790.5504234784976,72360.0,74150.5504234785,1444.6169087910755,72259.25251783188,73703.86942662296,0.006024
540.0,27,20,20,5,89.209932,0.165204,149.696375,1080.0,27,20,20,5,50.092992,0.046382,185.028322,1026.907008,20,5,68.031267,0.066249,386.443441,207.334191,0.127984,301.029267,235.915081,1832.065208262346,72360.0,74192.06520826234,1674.824009926195,72309.9070076417,73984.73101756789,0.002795
720.0,27,20,20,5,47.423224,0.065866,145.758244,1440.0,27,20,20,5,34.719418,0.024111,202.027133,1401.280582,20,5,48.467549,0.034588,410.702496,130.610191,0.060468,323.608478,259.032878,1845.939852640961,72360.0,74205.93985264096,1750.0490797526481,72325.28058166686,74075.3296614195,0.00176
900.0,27,20,20,5,26.188916,0.029099,141.134878,1800.0,27,20,20,5,28.738933,0.015966,213.045273,1767.261067,20,5,42.701856,0.024163,418.708327,97.629705,0.036159,335.974964,283.709615,1857.516424571859,72360.0,74217.51642457186,1788.625652638369,72331.2610667921,74119.88671943046,0.001315
1080.0,27,20,20,5,15.199211,0.014073,136.28666,2160.0,27,20,20,5,25.776233,0.011933,219.394229,2129.223767,20,5,40.00098,0.018787,421.817473,80.976424,0.024993,342.493518,303.788653,1863.8638981725526,72360.0,74223.86389817255,1808.663707072768,72334.2237668533,74142.88747392608,0.001091
1260.0,27,20,20,5,9.180637,0.007286,131.595178,2520.0,27,20,20,5,23.998635,0.009523,223.028368,2490.001365,20,5,38.266151,0.015368,423.585588,71.445423,0.018901,346.285081,318.697728,1869.433528439427,72360.0,74229.43352843943,1821.9867404085023,72336.00136452698,74157.98810493549,0.000962
1440.0,27,20,20,5,5.766151,0.004004,127.414122,2880.0,27,20,20,5,22.78395,0.007911,225.157572,2850.21605,20,5,36.976107,0.012973,424.870826,65.526208,0.015168,348.728717,329.253557,1875.0314864975817,72360.0,74235.03148649758,1832.2892291629796,72337.21605002787,74169.50527919085,0.000883
1620.0,27,20,20,5,3.718953,0.002296,123.843115,3240.0,27,20,20,5,21.873771,0.006751,226.460263,3210.126229,20,5,35.949078,0.011199,425.911319,61.541802,0.012663,350.461098,336.76664,1880.6519547854477,72360.0,74240.65195478546,1840.98392335169,72338.12622885068,74179.11015220237,0.000829
1800.0,27,20,20,5,2.452426,0.001362,120.925729,3600.0,27,20,20,5,21.144702,0.005874,227.308066,3569.855298,20,5,35.099554,0.009832,426.794063,58.696682,0.01087,351.798459,342.152287,1884.1436848188957,72360.0,74244.14368481889,1846.5917043144573,72338.85529795373,74185.44700226819,0.000791
