M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
135.0,27,20,20,5,134.993986,0.999955,128.33969,135.0,27,20,20,5,134.994,0.999956,102.33967,0.006,40,5,0.006,1.0,212.112969,269.993986,0.999978,102.344548,115.34183,283.18271545278577,72360.0,72643.18271545279,148.18272865786804,72225.00600038095,72373.18872903881,0.003717
162.0,27,20,20,5,161.919615,0.999504,136.514404,162.0,27,20,20,5,161.92063,0.99951,110.514548,0.07937,40,5,0.07937,1.0,219.064807,323.919615,0.999752,110.567731,123.537848,348.77125237128735,72360.0,72708.77125237128,186.77226791862833,72198.07936965721,72384.85163757583,0.004455
189.5,27,20,20,5,188.379954,0.994089,144.553009,189.5,27,20,20,5,188.405261,0.994223,118.561029,0.594739,40,5,0.594739,1.0,224.307179,377.379954,0.995725,118.893788,131.702319,421.1473384677364,72360.0,72781.14733846774,232.17264513036233,72171.59473911862,72403.76738424899,0.005185
216.0,27,20,20,5,212.143679,0.982147,151.857832,216.0,27,20,20,5,212.386457,0.983271,125.930801,2.613543,40,5,2.613543,1.0,229.031831,427.143679,0.988759,127.184098,139.438468,499.0523635073469,72360.0,72859.05236350735,284.2951406176079,72147.6135433966,72431.90868401421,0.005863
243.0,27,20,20,5,232.319949,0.956049,158.404142,243.0,27,20,20,5,233.64214,0.96149,132.75263,8.35786,40,5,8.35786,1.0,234.751119,474.319949,0.975967,136.275312,147.113921,586.3586065789061,72360.0,72946.35860657891,345.6807974404288,72126.35785999184,72472.03865743226,0.006502
270.0,27,20,20,5,244.55044,0.905742,163.396377,270.0,27,20,20,5,248.937992,0.921993,138.429053,20.062008,40,5,20.062008,1.0,241.559502,513.55044,0.951019,146.120517,154.347205,676.3258239616142,72360.0,73036.32582396161,411.7133757132038,72111.0620081129,72522.77538382611,0.007031
540.0,27,20,20,5,110.738348,0.205071,163.393736,540.0,27,20,20,5,163.271364,0.302354,158.992459,375.728636,40,5,363.749854,0.968119,340.13647,637.759566,0.590518,284.01799,263.073215,1718.226641811074,72360.0,74078.22664181108,1243.7384405596813,72196.72863602318,73440.46707658286,0.008609
810.0,27,20,20,5,39.775819,0.049106,152.891383,810.0,27,20,20,5,81.440915,0.100544,170.674112,726.559085,40,5,281.086779,0.386874,394.279835,402.303513,0.248336,344.047384,325.147756,2164.9921882017893,72360.0,74524.9921882018,1844.1295905383795,72278.5590852382,74122.68867577658,0.005398
1080.0,27,20,20,5,16.430255,0.015213,143.086682,1080.0,27,20,20,5,50.092992,0.046382,185.028322,1026.907008,40,5,163.404238,0.159123,427.374376,229.927485,0.106448,370.512566,354.261071,2217.47655720792,72360.0,74577.47655720792,2037.6420640404856,72309.9070076417,74347.54907168218,0.003083
1350.0,27,20,20,5,7.588391,0.005621,134.223759,1350.0,27,20,20,5,37.190822,0.027549,198.353771,1309.809178,40,5,115.616028,0.088269,455.279676,160.395241,0.059406,392.747887,380.516962,2241.7225320023404,72360.0,74601.72253200234,2118.5181123256057,72322.80917761274,74441.32728993834,0.00215
1620.0,27,20,20,5,3.827544,0.002363,127.11225,1620.0,27,20,20,5,31.136394,0.01922,208.257059,1584.863606,40,5,94.494702,0.059623,473.690611,129.45864,0.039956,407.905595,399.603725,2256.8863844086763,72360.0,74616.88638440867,2158.564137968908,72328.86360639543,74487.42774436434,0.001735
1890.0,27,20,20,5,2.044331,0.001082,121.872399,1890.0,27,20,20,5,27.83101,0.014725,214.965754,1857.16899,40,5,83.897125,0.045175,484.279263,113.772466,0.030099,417.194397,411.887877,2269.2477386335186,72360.0,74629.24773863352,2183.3062826131754,72332.16898976619,74515.47527237936,0.001525
2160.0,27,20,20,5,1.128579,0.000522,118.202433,2160.0,27,20,20,5,25.776233,0.011933,219.394229,2129.223767,40,5,77.800576,0.036539,490.256512,104.705388,0.024237,422.849441,419.565769,2278.2189463916125,72360.0,74638.21894639161,2199.289791567898,72334.2237668533,74533.5135584212,0.001403
2430.0,27,20,20,5,0.637031,0.000262,115.717277,2430.0,27,20,20,5,24.376226,0.010031,222.294801,2399.623774,40,5,73.827715,0.030766,493.852397,98.840972,0.020338,426.446249,424.443598,2287.056288669483,72360.0,74647.05628866948,2212.5915432790407,72335.62377357719,74548.21531685622,0.001324
2700.0,27,20,20,5,0.363323,0.000135,114.041403,2700.0,27,20,20,5,23.34339,0.008646,224.226412,2669.65661,40,5,70.930972,0.026569,496.288568,94.637685,0.017525,428.922925,427.714065,2293.368007652898,72360.0,74653.3680076529,2222.0737125108617,72336.65660955539,74558.73032206624,0.001268
