M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
180.0,27,5,20,5,174.668747,0.970382,5940.633578,0.000131,174.668747,90.0,27,5,20,5,90.111276,1.001236,5715.131399,6.8e-05,1333260,0.003724,20,5,0.003724,1.0,162.773042,0.0,0.003724,264.783747,0.980681,5714.901948,5863.809354,174.672471,1333434.672471
216.0,27,5,20,5,192.984756,0.893448,6448.158263,0.000145,192.984756,108.0,27,5,20,5,107.908677,0.999154,5730.876691,8.1e-05,1333260,0.029323,20,5,0.029323,1.0,171.322085,0.0,0.029323,300.922756,0.928774,5729.366353,6190.334753,193.014079,1333453.014079
252.66666666666666,27,5,20,5,193.752818,0.766832,7496.018304,0.000145,193.752818,126.33333333333333,27,5,20,5,126.604465,1.002146,5718.253293,9.5e-05,1333260,0.171776,20,5,0.171776,1.0,179.917145,0.0,0.171776,320.529059,0.845723,5710.749101,6789.905356,193.924594,1333453.924594
288.0,27,5,20,5,181.590071,0.630521,9090.190896,0.000136,181.590071,144.0,27,5,20,5,142.951646,0.99272,5775.537843,0.000107,1333260,0.632354,20,5,0.632353,0.999998,186.654953,0.0,0.632353,325.17407,0.752718,5750.924049,7615.702824,182.222424,1333442.222424
324.0,27,5,20,5,163.979715,0.50611,11292.464368,0.000123,163.979715,162.0,27,5,20,5,160.260108,0.98926,5799.731174,0.00012,1333260,2.146892,20,5,2.146882,0.999995,191.866571,2e-06,2.146882,326.386705,0.671578,5725.599983,8522.444405,166.126597,1333426.126597
360.0,27,5,20,5,144.905842,0.402516,14163.612653,0.000109,144.905842,180.0,27,5,20,5,174.669269,0.970385,5914.616192,0.000131,1333260,5.560731,20,5,5.560678,0.99999,195.942628,4e-06,5.560678,325.135789,0.602103,5738.176578,9493.207399,150.46652,1333410.46652
720.0,27,5,20,5,45.883088,0.063727,88665.84041,3.4e-05,45.883088,360.0,27,5,20,5,147.808531,0.410579,13862.959905,0.000111,1333260,212.651469,20,5,168.416766,0.791985,181.345218,0.000126,168.416766,362.108385,0.335286,6576.340773,16977.977111,214.299854,1333474.299854
1080.0,27,5,20,5,50.708637,0.046952,120288.266064,3.8e-05,50.708637,540.0,27,5,20,5,97.286402,0.18016,31446.784433,7.3e-05,1333260,442.403598,20,5,96.05376,0.217118,218.05395,7.2e-05,96.05376,244.048799,0.150647,15931.968722,37615.196102,146.762397,1333406.762397
1440.0,27,5,20,5,66.001365,0.045834,123219.35351,5e-05,66.001365,720.0,27,5,20,5,83.771279,0.116349,48624.700575,6.3e-05,1333260,636.148721,20,5,66.849693,0.105085,235.441258,5e-05,66.849693,216.622337,0.100288,27148.228296,56419.565172,132.851058,1333392.851058
1800.0,27,5,20,5,82.287464,0.045715,123539.814572,6.2e-05,82.287464,900.0,27,5,20,5,83.224208,0.092471,61144.577345,6.2e-05,1333260,816.925792,20,5,56.791002,0.069518,243.866396,4.3e-05,56.791002,222.302674,0.082334,36442.886741,68682.648793,139.078466,1333399.078466
2160.0,27,5,20,5,98.710383,0.045699,123583.037901,7.4e-05,98.710383,1080.0,27,5,20,5,87.160634,0.080704,70037.822686,6.5e-05,1333260,993.219366,20,5,52.10833,0.052464,248.203937,3.9e-05,52.10833,237.979347,0.07345,43925.612328,76966.357612,150.818713,1333410.818713
2520.0,27,5,20,5,115.15555,0.045697,123590.073547,8.6e-05,115.15555,1260.0,27,5,20,5,92.859898,0.073698,76680.77066,7e-05,1333260,1166.750102,20,5,49.34018,0.042289,250.873953,3.7e-05,49.34018,257.355628,0.068083,50161.341741,83017.534017,164.49573,1333424.49573
2880.0,27,5,20,5,131.604516,0.045696,123591.786752,9.9e-05,131.604516,1440.0,27,5,20,5,99.344555,0.068989,81903.714126,7.5e-05,1333260,1340.495444,20,5,47.398577,0.035359,252.819519,3.6e-05,47.398577,278.347648,0.064432,55530.171716,87710.130733,179.003093,1333439.003093
3240.0,27,5,20,5,148.054109,0.045696,123592.596396,0.000111,148.054109,1620.0,27,5,20,5,106.25953,0.065592,86136.851715,8e-05,1333260,1513.810469,20,5,45.915842,0.030331,254.364436,3.4e-05,45.915842,300.229481,0.061776,60223.547449,91473.137092,193.969951,1333453.969951
3600.0,27,5,20,5,164.503772,0.045695,123593.191557,0.000123,164.503772,1800.0,27,5,20,5,113.437342,0.063021,89644.814895,8.5e-05,1333260,1686.862658,20,5,44.721378,0.026512,260.65412,3.4e-05,44.721378,322.662492,0.059752,64370.313171,94564.051597,209.22515,1333469.22515
