M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
135.0,27,5,20,5,134.827711,0.998724,5765.45311,0.000101,134.827711,135.0,27,5,20,5,134.833591,0.998767,5739.205375,0.000101,1333260,0.338909,40,5,0.338909,1.0,164.777974,0.0,0.338909,270.000211,1.000001,5725.228984,5745.315364,135.16662,1333395.16662
162.0,27,5,20,5,160.138908,0.988512,5830.03913,0.00012,160.138908,162.0,27,5,20,5,160.260108,0.98926,5799.731174,0.00012,1333260,2.146892,40,5,2.146892,1.0,171.509661,2e-06,2.146892,322.545908,0.995512,5725.33054,5777.316688,162.2858,1333422.2858
189.5,27,5,20,5,180.006236,0.949901,6067.819149,0.000135,180.006236,189.5,27,5,20,5,181.089001,0.955615,6006.460341,0.000136,1333260,8.57536,40,5,8.57536,1.0,97.569431,6e-06,8.57536,369.670597,0.975384,5739.299623,5899.267886,188.581596,1333448.581596
216.0,27,5,20,5,188.333149,0.871913,6603.364179,0.000141,188.333149,216.0,27,5,20,5,192.994212,0.893492,6421.849667,0.000145,1333260,22.881788,40,5,22.881788,1.0,116.914839,1.7e-05,22.881788,404.209149,0.935669,5753.557768,6149.508027,211.214937,1333471.214937
243.0,27,5,20,5,182.623848,0.751538,7642.322247,0.000137,182.623848,243.0,27,5,20,5,195.205456,0.803315,7134.720653,0.000146,1333260,47.905044,40,5,47.905014,0.999999,126.157489,3.6e-05,47.905014,425.734318,0.875997,5753.680517,6563.836066,230.528862,1333490.528862
270.0,27,5,20,5,165.747059,0.613878,9326.479404,0.000124,165.747059,270.0,27,5,20,5,188.920917,0.699707,8177.793516,0.000142,1333260,81.424083,40,5,81.422968,0.999986,141.139654,6.1e-05,81.422968,436.090944,0.807576,5757.290422,7113.848234,247.170027,1333507.170027
540.0,27,5,20,5,47.820818,0.088557,63834.475544,3.6e-05,47.820818,540.0,27,5,20,5,97.286402,0.18016,31446.784433,7.3e-05,1333260,442.403598,40,5,248.475275,0.561648,234.924642,0.000186,248.475275,393.582495,0.364428,9016.954985,15677.35962,296.296093,1333556.296093
810.0,27,5,20,5,40.934785,0.050537,111764.172607,3.1e-05,40.934785,810.0,27,5,20,5,82.624162,0.102005,55443.096938,6.2e-05,1333260,727.410837,40,5,143.462019,0.197223,273.243047,0.000108,143.462019,267.020966,0.164828,20435.302158,34436.179063,184.396804,1333444.396804
1080.0,27,5,20,5,50.144293,0.04643,121639.853086,3.8e-05,50.144293,1080.0,27,5,20,5,87.160634,0.080704,70037.822686,6.5e-05,1333260,993.219366,40,5,105.79616,0.106518,296.77513,7.9e-05,105.79616,243.101087,0.112547,31799.547304,50330.845012,155.940453,1333415.940453
1350.0,27,5,20,5,61.865651,0.045826,123240.352088,4.6e-05,61.865651,1350.0,27,5,20,5,96.032375,0.071135,79437.999712,7.2e-05,1333260,1253.692625,40,5,90.880637,0.07249,308.915172,6.8e-05,90.880637,248.778663,0.09214,40963.944154,61424.233945,152.746288,1333412.746288
1620.0,27,5,20,5,74.057198,0.045714,123542.287542,5.6e-05,74.057198,1620.0,27,5,20,5,106.25953,0.065592,86136.851715,8e-05,1333260,1513.810469,40,5,83.410452,0.0551,315.351121,6.3e-05,83.410452,263.72718,0.081397,48395.454366,69497.427639,157.46765,1333417.46765
1890.0,27,5,20,5,86.354852,0.04569,123606.919204,6.5e-05,86.354852,1890.0,27,5,20,5,117.096294,0.061956,91182.930447,8.8e-05,1333260,1773.318705,40,5,78.816508,0.044446,324.324786,5.9e-05,78.816508,282.267654,0.074674,54630.148052,75732.384811,165.17136,1333425.17136
2160.0,27,5,20,5,98.678984,0.045685,123622.282537,7.4e-05,98.678984,2160.0,27,5,20,5,128.279032,0.059388,95117.287531,9.6e-05,1333260,2031.480967,40,5,75.559221,0.037194,327.173931,5.7e-05,75.559221,302.517237,0.070027,59980.275529,80739.848284,174.238205,1333434.238205
2430.0,27,5,20,5,111.009978,0.045683,123626.597524,8.3e-05,111.009978,2430.0,27,5,20,5,139.67771,0.057481,98268.758693,0.000105,1333260,2290.427289,40,5,73.024683,0.031883,329.437275,5.5e-05,73.024683,323.712371,0.066607,64644.370181,84871.016878,184.034661,1333444.034661
2700.0,27,5,20,5,123.342778,0.045683,123628.240716,9.3e-05,123.342778,2700.0,27,5,20,5,151.23149,0.056012,100841.29758,0.000113,1333260,2549.218509,40,5,70.961058,0.027836,331.32244,5.3e-05,70.961058,345.535326,0.063988,68741.687401,88334.068994,194.303836,1333454.303836
