Lambda,Ps_T,Da_T,Ur_PUSCH_T,Wr_PUSCH_T,retrans_wbo,Ru_T
0.175,0.926458,213.380155,49951.60885822977,49076.10630572761,"[5, 4, 4, 5, 30, 5]",0.017527
