Lambda,Ps_T,Da_T,Ur_PUSCH_T,Wr_PUSCH_T,retrans_wbo,Ru_T
0.675,0.808735,594.136909,55184.77458410842,52236.125023604836,"[4, 4, 4, 5, 120, 80]",0.053432
