M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
60.0,10,5,20,5,58.823715,0.980395,208.054221,0.000439,58.823715,60.0,44,5,20,5,59.999422,0.99999,147.590128,0.000102,589600,0.0,20,5,0.0,0.0,0.0,0.0,0.0,118.823137,0.990193,147.590128,177.523041,0.000439,589658.823715
120.0,10,5,20,5,53.061951,0.442183,334.480767,0.000396,53.061951,120.0,44,5,20,5,119.997915,0.999983,158.477249,0.000204,589600,0.00093,20,5,0.00093,1.0,190.140151,0.0,0.00093,173.060796,0.721087,158.477494,212.441634,0.000396,589653.062881
180.0,10,5,20,5,29.739996,0.165222,662.090329,0.000222,29.739996,180.0,44,5,20,5,179.897235,0.999429,167.648058,0.000305,589600,0.101031,20,5,0.101022,0.999911,201.59778,1e-06,0.101022,209.738253,0.582606,167.667112,237.77423,0.000223,589629.841018
240.0,10,5,20,5,19.856765,0.082737,1171.775521,0.000148,19.856765,240.0,44,5,20,5,237.918489,0.991327,177.475186,0.000404,589600,2.079199,20,5,2.078957,0.999884,206.246275,1.6e-05,2.078957,259.854211,0.541363,177.724413,253.684849,0.000164,589621.935722
300.0,10,5,20,5,12.144673,0.040482,2215.933445,9.1e-05,12.144673,300.0,44,5,20,5,284.269977,0.947567,190.132609,0.000482,589600,15.727134,20,5,15.709221,0.998861,138.97213,0.000117,15.709221,312.123871,0.520206,187.453452,266.381174,0.000208,589627.853894
360.0,10,5,20,5,4.556597,0.012657,6679.702287,3.4e-05,4.556597,360.0,44,5,20,5,302.193858,0.839427,208.40482,0.000513,589600,57.802675,20,5,52.928529,0.915676,166.950359,0.000395,52.928529,359.678984,0.499554,202.22632,284.286293,0.000429,589657.485126
420.0,10,5,20,5,1.668448,0.003972,20873.072632,1.2e-05,1.668448,420.0,44,5,20,5,289.398575,0.689044,234.937221,0.000491,589600,130.59738,20,5,44.175681,0.338259,200.886005,0.00033,44.175681,335.242704,0.399098,230.427773,333.162834,0.000342,589645.844129
480.0,10,5,20,5,1.29469,0.002697,30657.470597,1e-05,1.29469,480.0,44,5,20,5,259.955925,0.541575,271.45506,0.000441,589600,220.039453,20,5,25.623259,0.116448,224.966047,0.000191,25.623259,286.873874,0.298827,267.283888,404.437789,0.000201,589626.917949
540.0,10,5,20,5,1.363548,0.002525,32738.030992,1e-05,1.363548,540.0,44,5,20,5,226.988509,0.420349,318.850187,0.000385,589600,313.006291,20,5,20.169285,0.064437,241.999652,0.000151,20.169285,248.521342,0.230112,312.578808,490.485704,0.000161,589621.532833
600.0,10,5,20,5,1.492069,0.002487,33240.672173,1.1e-05,1.492069,600.0,44,5,20,5,196.833623,0.328056,377.436099,0.000334,589600,403.160599,20,5,18.177832,0.045088,247.103524,0.000136,18.177832,216.503524,0.18042,366.417321,592.975557,0.000147,589619.669901
660.0,10,5,20,5,1.632856,0.002474,33411.603891,1.2e-05,1.632856,660.0,44,5,20,5,171.390121,0.259682,447.045058,0.000291,589600,488.603524,20,5,17.121742,0.035042,249.983256,0.000128,17.121742,190.144719,0.144049,429.146761,712.381569,0.00014,589618.754598
720.0,10,5,20,5,1.777773,0.002469,33477.667798,1.3e-05,1.777773,720.0,44,5,20,5,150.65147,0.209238,527.049165,0.000256,589600,569.341597,20,5,16.427107,0.028853,251.994887,0.000123,16.427107,168.85635,0.117261,500.005925,847.205168,0.000136,589618.20488
780.0,10,5,20,5,1.924386,0.002467,33504.296416,1.4e-05,1.924386,780.0,44,5,20,5,133.988064,0.17178,616.400781,0.000227,589600,646.004425,20,5,15.918395,0.024641,253.547897,0.000119,15.918395,151.830845,0.097327,577.869849,995.197134,0.000133,589617.842781
840.0,10,5,20,5,2.071733,0.002466,33515.306608,1.5e-05,2.071733,840.0,44,5,20,5,120.661508,0.143645,713.725513,0.000205,589600,719.330404,20,5,15.521736,0.021578,254.812777,0.000116,15.521736,138.254977,0.082295,661.420089,1153.731341,0.000131,589617.593469
900.0,10,5,20,5,2.2194,0.002466,33520.033157,1.7e-05,2.2194,900.0,44,5,20,5,110.00088,0.122223,817.458456,0.000187,589600,789.990453,20,5,15.199071,0.01924,255.879511,0.000113,15.199071,127.419351,0.070789,749.283683,1320.087104,0.00013,589617.418471
960.0,10,5,20,5,2.367209,0.002466,33522.16398,1.8e-05,2.367209,960.0,44,5,20,5,101.44757,0.105675,925.994946,0.000172,589600,858.543185,20,5,14.928352,0.017388,256.802101,0.000111,14.928352,118.743131,0.061845,840.152908,1491.686601,0.000129,589617.295561
1020.0,10,5,20,5,2.515078,0.002466,33523.246616,1.9e-05,2.515078,1020.0,44,5,20,5,94.55348,0.092699,1037.825272,0.00016,589600,925.436698,20,5,14.695804,0.01588,257.615464,0.00011,14.695804,111.764362,0.054786,932.874375,1666.268515,0.000129,589617.210882
1080.0,10,5,20,5,2.662974,0.002466,33523.869922,2e-05,2.662974,1080.0,44,5,20,5,88.965235,0.082375,1151.632061,0.000151,589600,991.024365,20,5,14.492339,0.014624,258.343309,0.000108,14.492339,106.120548,0.04913,1026.500155,1841.984549,0.000128,589617.155313
1140.0,10,5,20,5,2.810882,0.002466,33524.284823,2.1e-05,2.810882,1140.0,44,5,20,5,84.406299,0.074041,1266.342776,0.000143,589600,1055.582724,20,5,14.311696,0.013558,259.002413,0.000107,14.311696,101.528877,0.04453,1120.303049,2017.424851,0.000128,589617.122578
1200.0,10,5,20,5,2.958794,0.002466,33524.613021,2.2e-05,2.958794,1200.0,44,5,20,5,80.660931,0.067217,1381.141385,0.000137,589600,1119.327513,20,5,14.149408,0.012641,259.605012,0.000106,14.149408,97.769133,0.040737,1213.764326,2191.589763,0.000128,589617.108202
1260.0,10,5,20,5,3.106707,0.002466,33524.899191,2.3e-05,3.106707,1260.0,44,5,20,5,77.560923,0.061556,1495.450109,0.000132,589600,1182.426944,20,5,14.00219,0.011842,260.160301,0.000104,14.00219,94.66982,0.037567,1306.544751,2363.829821,0.000127,589617.108897
1320.0,10,5,20,5,3.254621,0.002466,33525.149031,2.4e-05,3.254621,1320.0,44,5,20,5,74.975019,0.056799,1608.893936,0.000127,589600,1245.01227,20,5,13.867564,0.011138,260.675348,0.000103,13.867564,92.097204,0.034885,1398.448596,2533.773333,0.000127,589617.122185
1380.0,10,5,20,5,3.402535,0.002466,33525.377118,2.5e-05,3.402535,1380.0,44,5,20,5,72.800638,0.052754,1721.258199,0.000123,589600,1307.186073,20,5,13.74362,0.010514,261.155665,0.000103,13.74362,89.946793,0.032589,1489.387306,2701.254599,0.000128,589617.146155
1440.0,10,5,20,5,3.550448,0.002466,33525.595609,2.6e-05,3.550448,1440.0,44,5,20,5,70.957422,0.049276,1832.447444,0.00012,589600,1369.028711,20,5,13.628852,0.009955,261.605717,0.000102,13.628852,88.136722,0.030603,1579.347639,2866.25155,0.000128,589617.1793
1500.0,10,5,20,5,3.698362,0.002466,33525.787522,2.8e-05,3.698362,1500.0,44,5,20,5,69.382257,0.046255,1942.449107,0.000118,589600,1430.603298,20,5,13.522057,0.009452,262.029077,0.000101,13.522057,86.602676,0.028868,1668.365234,3028.834511,0.000129,589617.220419
1560.0,10,5,20,5,3.846274,0.002466,33525.982074,2.9e-05,3.846274,1560.0,44,5,20,5,68.025412,0.043606,2051.304438,0.000115,589600,1491.959565,20,5,13.422254,0.008996,262.428741,0.0001,13.422254,85.29394,0.027338,1756.504781,3189.128418,0.000129,589617.268528
1620.0,10,5,20,5,3.994186,0.002466,33526.162183,3e-05,3.994186,1620.0,44,5,20,5,66.847563,0.041264,2159.086277,0.000113,589600,1553.136837,20,5,13.328636,0.008582,267.807173,9.9e-05,13.328636,84.170385,0.025979,1844.676626,3348.076499,0.000129,589617.322822
1680.0,10,5,20,5,4.142098,0.002466,33526.329399,3.1e-05,4.142098,1680.0,44,5,20,5,65.81749,0.039177,2265.883163,0.000112,589600,1614.166333,20,5,13.240528,0.008203,268.166485,9.9e-05,13.240528,83.200116,0.024762,1931.308325,3504.258939,0.00013,589617.382626
1740.0,10,5,20,5,4.290009,0.002466,33526.492871,3.2e-05,4.290009,1740.0,44,5,20,5,64.910299,0.037305,2371.788447,0.00011,589600,1675.072946,20,5,13.157362,0.007855,268.508442,9.8e-05,13.157362,82.35767,0.023666,2017.305988,3658.618756,0.00013,589617.447371
1800.0,10,5,20,5,4.43792,0.002466,33526.645418,3.3e-05,4.43792,1800.0,44,5,20,5,64.106047,0.035614,2476.893264,0.000109,589600,1735.87662,20,5,13.078651,0.007534,268.834627,9.8e-05,13.078651,81.622618,0.022673,2102.746198,3811.301428,0.000131,589617.516571
1860.0,10,5,20,5,4.58583,0.002466,33526.795411,3.4e-05,4.58583,1860.0,44,5,20,5,63.388674,0.03408,2581.282465,0.000108,589600,1796.593415,20,5,13.003979,0.007238,269.146357,9.7e-05,13.003979,80.978483,0.021768,2187.697896,3962.438151,0.000131,589617.589809
1920.0,10,5,20,5,4.73374,0.002465,33526.936006,3.5e-05,4.73374,1920.0,44,5,20,5,62.745176,0.03268,2685.032475,0.000106,589600,1857.236335,20,5,12.932984,0.006964,269.444818,9.7e-05,12.932984,80.4119,0.020941,2272.221745,4112.14458,0.000132,589617.666724
1980.0,10,5,20,5,4.881649,0.002465,33527.074927,3.6e-05,4.881649,1980.0,44,5,20,5,62.164966,0.031396,2788.210318,0.000105,589600,1917.815968,20,5,12.865351,0.006708,269.731033,9.6e-05,12.865351,79.911966,0.02018,2356.369947,4260.520832,0.000132,589617.747
2040.0,10,5,20,5,5.029558,0.002465,33527.205656,3.8e-05,5.029558,2040.0,44,5,20,5,61.639368,0.030215,2890.873883,0.000105,589600,1978.340988,20,5,12.800803,0.00647,270.005919,9.6e-05,12.800803,79.469729,0.019478,2440.186921,4407.652593,0.000134,589617.830361
2100.0,10,5,20,5,5.177467,0.002465,33527.328895,3.9e-05,5.177467,2100.0,44,5,20,5,61.161233,0.029124,2993.072163,0.000104,589600,2038.818545,20,5,12.739094,0.006248,270.270319,9.5e-05,12.739094,79.077794,0.018828,2523.709847,4553.612382,0.000134,589617.916561
2160.0,10,5,20,5,5.325375,0.002465,33527.451566,4e-05,5.325375,2160.0,44,5,20,5,60.724633,0.028113,3094.846048,0.000103,589600,2099.254567,20,5,12.680008,0.00604,270.524939,9.5e-05,12.680008,78.730016,0.018225,2606.969344,4698.460892,0.000135,589618.005383
2220.0,10,5,20,5,5.473282,0.002465,33527.573714,4.1e-05,5.473282,2220.0,44,5,20,5,60.324618,0.027173,3196.229382,0.000102,589600,2159.654004,20,5,12.62335,0.005845,270.77046,9.4e-05,12.62335,78.42125,0.017662,2689.990581,4842.248912,0.000135,589618.096632
2280.0,10,5,20,5,5.62119,0.002465,33527.683453,4.2e-05,5.62119,2280.0,44,5,20,5,59.957032,0.026297,3297.249642,0.000102,589600,2220.021012,20,5,12.568948,0.005662,271.007442,9.4e-05,12.568948,78.14717,0.017138,2772.793704,4985.018135,0.000136,589618.190138
2340.0,10,5,20,5,5.769097,0.002465,33527.79336,4.3e-05,5.769097,2340.0,44,5,20,5,59.618361,0.025478,3397.928954,0.000101,589600,2280.359106,20,5,12.516645,0.005489,271.236439,9.3e-05,12.516645,77.904103,0.016646,2855.394859,5126.803364,0.000136,589618.285742
