M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
40.0,27,5,20,5,39.999622,0.999991,174.684783,0.000111,39.999622,80.0,27,5,20,5,79.997687,0.999971,160.105145,0.000221,361800,0.001543,20,5,0.001543,1.0,152.810959,0.0,0.001543,119.998852,0.99999,160.105004,164.964931,0.000111,361840.001165
80.0,27,5,20,5,79.996938,0.999962,186.108155,0.000221,79.996938,160.0,27,5,20,5,157.169667,0.98231,181.400399,0.000434,361800,2.828792,20,5,2.828792,1.0,167.529724,8e-06,2.828792,239.995397,0.999981,181.155164,182.806129,0.000229,361882.82573
120.0,27,5,20,5,119.365461,0.994712,196.28904,0.00033,119.365461,240.0,27,5,20,5,183.268994,0.763621,220.999046,0.000507,361800,56.728695,20,5,56.728693,1.0,111.112049,0.000157,56.728693,359.363148,0.998231,195.024855,195.444765,0.000487,361976.094154
160.0,27,5,20,5,147.682247,0.923014,210.186972,0.000408,147.682247,320.0,27,5,20,5,145.457368,0.454554,303.032904,0.000402,361800,174.53955,20,5,173.992104,0.996863,141.034874,0.000481,173.992104,467.131719,0.973191,214.798674,213.340699,0.000889,362121.674351
200.0,27,5,20,5,147.618548,0.738093,235.379689,0.000408,147.618548,400.0,27,5,20,5,107.115888,0.26779,436.963423,0.000296,361800,292.88026,20,5,208.936991,0.713387,172.288969,0.000577,208.936991,463.671427,0.772786,261.991804,253.519335,0.000985,362156.555539
240.0,27,5,20,5,126.378743,0.526578,280.065396,0.000349,126.378743,480.0,27,5,20,5,81.883284,0.17059,619.872473,0.000226,361800,398.112094,20,5,139.08464,0.34936,194.124302,0.000384,139.08464,347.346667,0.482426,351.892261,325.758747,0.000733,362065.463383
280.0,27,5,20,5,100.03562,0.35727,352.855376,0.000276,100.03562,560.0,27,5,20,5,66.301915,0.118396,839.892123,0.000183,361800,493.692692,20,5,99.154588,0.200843,209.029196,0.000274,99.154588,265.492123,0.316062,461.829294,420.768665,0.00055,361999.190208
320.0,27,5,20,5,76.647055,0.239522,464.499643,0.000212,76.647055,640.0,27,5,20,5,56.624576,0.088476,1081.211555,0.000157,361800,583.369262,20,5,79.020921,0.135456,221.371414,0.000218,79.020921,212.292552,0.221138,580.307645,538.495805,0.00043,361955.667976
360.0,27,5,20,5,58.086328,0.161351,629.369771,0.000161,58.086328,720.0,27,5,20,5,50.463508,0.070088,1330.15106,0.000139,361800,669.529558,20,5,68.027305,0.101605,230.547819,0.000188,68.027305,176.577141,0.163497,698.852792,675.995849,0.000349,361926.113633
400.0,27,5,20,5,43.966812,0.109917,866.567023,0.000122,43.966812,800.0,27,5,20,5,46.411039,0.058014,1578.182317,0.000128,361800,753.581257,20,5,61.509687,0.081623,237.024657,0.00017,61.509687,151.887538,0.126573,813.786163,829.064613,0.000292,361905.476499
440.0,27,5,20,5,33.39735,0.075903,1200.779742,9.2e-05,33.39735,880.0,27,5,20,5,43.645883,0.049598,1821.518941,0.000121,361800,836.345643,20,5,57.348522,0.06857,241.54375,0.000159,57.348522,134.391755,0.101812,924.348033,993.043367,0.000251,361890.745872
480.0,27,5,20,5,25.530073,0.053188,1662.730507,7.1e-05,25.530073,960.0,27,5,20,5,41.685823,0.043423,2059.324051,0.000115,361800,918.304933,20,5,54.506552,0.059356,244.745007,0.000151,54.506552,121.722448,0.084529,1031.109008,1163.585336,0.000222,361880.036625
520.0,27,5,20,5,19.682701,0.037851,2288.785667,5.4e-05,19.682701,1040.0,27,5,20,5,40.24406,0.038696,2292.111923,0.000111,361800,999.745925,20,5,52.44393,0.052457,247.084966,0.000145,52.44393,112.370691,0.072032,1135.012167,1337.105601,0.000199,361872.126631
560.0,27,5,20,5,15.336063,0.027386,3119.094845,4.2e-05,15.336063,1120.0,27,5,20,5,39.147029,0.034953,2520.793497,0.000108,361800,1080.842186,20,5,50.865584,0.047061,248.863522,0.000141,50.865584,105.348676,0.062708,1236.939589,1510.93308,0.000183,361866.201647
600.0,27,5,20,5,12.10319,0.020172,4193.561083,3.3e-05,12.10319,1200.0,27,5,20,5,38.287413,0.031906,2746.240038,0.000106,361800,1161.701032,20,5,49.60335,0.042699,250.270769,0.000137,49.60335,99.993953,0.055552,1337.577364,1683.263404,0.00017,361861.70654
640.0,27,5,20,5,9.69771,0.015153,5545.208919,2.7e-05,9.69771,1280.0,27,5,20,5,37.597167,0.029373,2969.139242,0.000104,361800,1242.390507,20,5,48.557566,0.039084,251.426016,0.000134,48.557566,95.852443,0.049923,1437.412142,1853.011584,0.000161,361858.255276
680.0,27,5,20,5,7.908049,0.011629,7191.3282,2.2e-05,7.908049,1360.0,27,5,20,5,37.031931,0.027229,3189.981921,0.000102,361800,1322.954973,20,5,47.666821,0.036031,252.404586,0.000132,47.666821,92.606801,0.045395,1536.770159,2019.634502,0.000154,361855.57487
720.0,27,5,20,5,6.577806,0.009136,9124.148072,1.8e-05,6.577806,1440.0,27,5,20,5,36.561916,0.02539,3409.095289,0.000101,361800,1403.424217,20,5,46.891743,0.033412,253.254849,0.00013,46.891743,90.031465,0.041681,1635.86137,2182.96451,0.000148,361853.469549
760.0,27,5,20,5,5.591193,0.007357,11304.251488,1.5e-05,5.591193,1520.0,27,5,20,5,36.166513,0.023794,3626.683768,0.0001,361800,1483.81885,20,5,46.206074,0.03114,254.008582,0.000128,46.206074,87.96378,0.038581,1734.815552,2343.072305,0.000143,361851.797267
800.0,27,5,20,5,4.862332,0.006078,13660.354098,1.3e-05,4.862332,1600.0,27,5,20,5,35.831043,0.022394,3842.864705,9.9e-05,361800,1564.153549,20,5,45.591611,0.029148,259.687278,0.000126,45.591611,86.284986,0.035952,1836.508693,2502.806094,0.000139,361850.453943
840.0,27,5,20,5,4.327402,0.005152,16097.431868,1.2e-05,4.327402,1680.0,27,5,20,5,35.544759,0.021158,4057.695807,9.8e-05,361800,1644.439063,20,5,45.035277,0.027386,260.305906,0.000124,45.035277,84.907438,0.033693,1935.377246,2657.162109,0.000136,361849.362679
880.0,27,5,20,5,3.938873,0.004476,18511.717405,1.1e-05,3.938873,1760.0,27,5,20,5,35.29959,0.020057,4271.195007,9.8e-05,361800,1724.683462,20,5,44.527368,0.025818,260.87521,0.000123,44.527368,83.765831,0.031729,2034.244109,2809.054958,0.000134,361848.466241
920.0,27,5,20,5,3.661263,0.00398,20807.787258,1e-05,3.661263,1840.0,27,5,20,5,35.08933,0.01907,4483.354797,9.7e-05,361800,1804.892952,20,5,44.060474,0.024412,261.403141,0.000122,44.060474,82.811067,0.030004,2133.112829,2958.762068,0.000132,361847.721737
960.0,27,5,20,5,3.468017,0.003613,22912.066369,1e-05,3.468017,1920.0,27,5,20,5,34.90911,0.018182,4694.151402,9.6e-05,361800,1885.072401,20,5,43.628798,0.023144,261.895739,0.000121,43.628798,82.005925,0.028474,2231.977505,3106.535042,0.000131,361847.096815
1000.0,27,5,20,5,3.339203,0.003339,24779.265875,9e-06,3.339203,2000.0,27,5,20,5,34.755036,0.017378,4903.551779,9.6e-05,361800,1965.225704,20,5,43.227711,0.021996,262.357698,0.000119,43.227711,81.32195,0.027107,2330.826347,3252.59343,0.000128,361846.566914
1040.0,27,5,20,5,3.259811,0.003134,26391.648242,9e-06,3.259811,2080.0,27,5,20,5,34.623942,0.016646,5111.51811,9.6e-05,361800,2045.356028,20,5,42.853448,0.020952,262.792763,0.000118,42.853448,80.737201,0.025877,2429.644088,3397.123809,0.000127,361846.113259
1080.0,27,5,20,5,3.2185,0.00298,27753.467999,9e-06,3.2185,2160.0,27,5,20,5,34.513214,0.015978,5318.01115,9.5e-05,361800,2125.465986,20,5,42.502903,0.019997,263.203967,0.000117,42.502903,80.234617,0.024764,2528.413495,3540.281451,0.000126,361845.721403
1120.0,27,5,20,5,3.206666,0.002863,28883.679211,9e-06,3.206666,2240.0,27,5,20,5,34.420668,0.015366,5522.991837,9.5e-05,361800,2205.557762,20,5,42.173477,0.019121,263.59383,0.000117,42.173477,79.800811,0.02375,2627.116429,3682.193766,0.000126,361845.380143
1160.0,27,5,20,5,3.217756,0.002774,29809.098048,9e-06,3.217756,2320.0,27,5,20,5,34.344455,0.014804,5726.423176,9.5e-05,361800,2285.633204,20,5,41.862977,0.018316,263.96444,0.000116,41.862977,79.425188,0.022823,2725.734418,3822.963874,0.000125,361845.080733
1200.0,27,5,20,5,3.246753,0.002706,30559.232414,9e-06,3.246753,2400.0,27,5,20,5,34.282996,0.014285,5928.270622,9.5e-05,361800,2365.693893,20,5,41.569528,0.017572,264.317588,0.000115,41.569528,79.099277,0.021972,2824.249268,3962.674841,0.000124,361844.816281
1240.0,27,5,20,5,3.289805,0.002653,31162.799751,9e-06,3.289805,2480.0,27,5,20,5,34.23493,0.013804,6128.502652,9.5e-05,361800,2445.741188,20,5,41.291517,0.016883,264.65481,0.000114,41.291517,78.816252,0.021187,2922.643215,4101.392595,0.000123,361844.581322
1280.0,27,5,20,5,3.343933,0.002612,31645.92758,9e-06,3.343933,2560.0,27,5,20,5,34.199073,0.013359,6327.091292,9.5e-05,361800,2525.776275,20,5,41.027546,0.016244,264.977432,0.000113,41.027546,78.570552,0.020461,3020.899168,4239.169559,0.000122,361844.371479
1320.0,27,5,20,5,3.406827,0.002581,32031.278939,9e-06,3.406827,2640.0,27,5,20,5,34.17439,0.012945,6524.011737,9.4e-05,361800,2605.800188,20,5,40.776394,0.015648,265.286616,0.000113,40.776394,78.357611,0.019787,3119.00077,4376.046878,0.000122,361844.183221
1360.0,27,5,20,5,3.476687,0.002556,32337.926057,1e-05,3.476687,2720.0,27,5,20,5,34.159968,0.012559,6719.242837,9.4e-05,361800,2685.813839,20,5,40.536989,0.015093,265.583386,0.000112,40.536989,78.173644,0.01916,3216.932533,4512.056752,0.000122,361844.013676
1400.0,27,5,20,5,3.552101,0.002537,32581.614604,1e-05,3.552101,2800.0,27,5,20,5,34.155,0.012198,6912.766378,9.4e-05,361800,2765.818037,20,5,40.308383,0.014574,265.86866,0.000111,40.308383,78.015484,0.018575,3314.679799,4647.224354,0.000121,361843.860484
1440.0,27,5,20,5,3.631958,0.002522,32775.140546,1e-05,3.631958,2880.0,27,5,20,5,34.158766,0.011861,7104.5676,9.4e-05,361800,2845.8135,20,5,40.089736,0.014087,266.143248,0.000111,40.089736,77.88046,0.018028,3412.228771,4781.569198,0.000121,361843.721694
1480.0,27,5,20,5,3.71538,0.00251,32928.80059,1e-05,3.71538,2960.0,27,5,20,5,34.170625,0.011544,7294.634077,9.4e-05,361800,2925.800872,20,5,39.8803,0.013631,266.407873,0.00011,39.8803,77.766305,0.017515,3509.566308,4915.106081,0.00012,361843.59568
1520.0,27,5,20,5,3.801672,0.002501,33050.810142,1.1e-05,3.801672,3040.0,27,5,20,5,34.189998,0.011247,7482.956881,9.4e-05,361800,3005.780728,20,5,39.679405,0.013201,266.66319,0.00011,39.679405,77.671075,0.017033,3606.680258,5047.846409,0.000121,361843.481077
1560.0,27,5,20,5,3.890277,0.002494,33147.737048,1.1e-05,3.890277,3120.0,27,5,20,5,34.216367,0.010967,7669.528771,9.5e-05,361800,3085.753589,20,5,39.486448,0.012796,266.909798,0.000109,39.486448,77.593092,0.01658,3703.559097,5179.798867,0.00012,361843.376725
1600.0,27,5,20,5,3.980753,0.002488,33224.765449,1.1e-05,3.980753,3200.0,27,5,20,5,34.249261,0.010703,7854.345445,9.5e-05,361800,3165.719924,20,5,39.300886,0.012415,267.148238,0.000109,39.300886,77.5309,0.016152,3800.192127,5310.969875,0.00012,361843.281639
1640.0,27,5,20,5,4.072744,0.002483,33286.016507,1.1e-05,4.072744,3280.0,27,5,20,5,34.288255,0.010454,8037.404225,9.5e-05,361800,3245.680159,20,5,39.122229,0.012054,267.378994,0.000108,39.122229,77.483228,0.015749,3896.569158,5441.364057,0.000119,361843.194973
1680.0,27,5,20,5,4.165962,0.00248,33334.7666,1.2e-05,4.165962,3360.0,27,5,20,5,34.332962,0.010218,8218.704493,9.5e-05,361800,3325.634683,20,5,38.950031,0.011712,267.602518,0.000108,38.950031,77.448955,0.015367,3992.68075,5570.984997,0.00012,361843.115993
1720.0,27,5,20,5,4.260179,0.002477,33373.575331,1.2e-05,4.260179,3440.0,27,5,20,5,34.383027,0.009995,8398.247918,9.5e-05,361800,3405.583847,20,5,38.783888,0.011388,267.819214,0.000107,38.783888,77.427094,0.015005,4088.518087,5699.834997,0.000119,361843.044067
1760.0,27,5,20,5,4.355206,0.002475,33404.506914,1.2e-05,4.355206,3520.0,27,5,20,5,34.438129,0.009784,8576.036904,9.5e-05,361800,3485.527974,20,5,38.623428,0.011081,268.029475,0.000107,38.623428,77.416763,0.014662,4184.072923,5827.915994,0.000119,361842.978634
1800.0,27,5,20,5,4.450894,0.002473,33429.165031,1.2e-05,4.450894,3600.0,27,5,20,5,34.497972,0.009583,8752.075797,9.5e-05,361800,3565.467361,20,5,38.468315,0.010789,268.233633,0.000106,38.468315,77.417181,0.014337,4279.337411,5955.228875,0.000118,361842.919209
1840.0,27,5,20,5,4.547119,0.002471,33448.844727,1.3e-05,4.547119,3680.0,27,5,20,5,34.562284,0.009392,8926.37032,9.6e-05,361800,3645.402279,20,5,38.318237,0.010511,268.432024,0.000106,38.318237,77.42764,0.014027,4374.304459,6081.774743,0.000119,361842.865356
1880.0,27,5,20,5,4.643783,0.00247,33464.55298,1.3e-05,4.643783,3760.0,27,5,20,5,34.630815,0.00921,9098.927322,9.6e-05,361800,3725.332977,20,5,38.172912,0.010247,268.624925,0.000106,38.172912,77.44751,0.013732,4468.96715,6207.553821,0.000119,361842.816695
1920.0,27,5,20,5,4.740804,0.002469,33477.105903,1.3e-05,4.740804,3840.0,27,5,20,5,34.703335,0.009037,9269.754603,9.6e-05,361800,3805.259687,20,5,38.032075,0.009995,268.81263,0.000105,38.032075,77.476214,0.013451,4563.319317,6332.56678,0.000118,361842.772879
