M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
60.0,27,5,20,5,59.999377,0.99999,180.81051,0.000166,59.999377,60.0,27,5,20,5,59.999377,0.99999,154.81051,0.000166,361800,4.5e-05,20,5,4.5e-05,1.0,148.638318,0.0,4.5e-05,119.998799,0.99999,154.810505,167.810502,0.000166,361859.999422
120.0,27,5,20,5,119.844293,0.998702,196.055358,0.000331,119.844293,120.0,27,5,20,5,119.845886,0.998716,170.053427,0.000331,361800,0.152958,20,5,0.152958,1.0,161.795039,0.0,0.152958,239.843137,0.999346,170.0429,183.040748,0.000331,361919.997251
180.0,27,5,20,5,170.934297,0.949635,214.870219,0.000472,170.934297,180.0,27,5,20,5,171.975694,0.955421,188.503317,0.000475,361800,8.022573,20,5,8.022573,1.0,94.51372,2.2e-05,8.022573,350.932564,0.974813,184.314175,199.197593,0.000494,361978.95687
240.0,27,5,20,5,165.845074,0.691021,254.805722,0.000458,165.845074,240.0,27,5,20,5,183.268994,0.763621,220.999046,0.000507,361800,56.728695,20,5,56.727329,0.999976,124.098714,0.000157,56.727329,405.841397,0.845503,198.094957,221.26953,0.000615,362022.572403
300.0,27,5,20,5,113.697166,0.378991,350.847953,0.000314,113.697166,300.0,27,5,20,5,156.520605,0.521735,277.776972,0.000433,361800,143.476506,20,5,141.705292,0.987655,154.583276,0.000392,141.705292,411.923063,0.686538,219.240142,255.565943,0.000706,362055.402458
360.0,27,5,20,5,71.328108,0.198134,544.642035,0.000197,71.328108,360.0,27,5,20,5,124.661114,0.346281,363.451178,0.000345,361800,235.335419,20,5,181.348307,0.770595,178.9003,0.000501,181.348307,377.337529,0.52408,254.082031,309.006585,0.000698,362052.676415
420.0,27,5,20,5,45.096874,0.107374,891.83164,0.000125,45.096874,420.0,27,5,20,5,99.656161,0.237277,478.435112,0.000275,361800,320.339794,20,5,146.928255,0.458664,193.339583,0.000406,146.928255,291.68129,0.34724,308.559865,398.739573,0.000531,361992.025129
480.0,27,5,20,5,29.165972,0.060762,1476.677418,8.1e-05,29.165972,480.0,27,5,20,5,81.883284,0.17059,619.872473,0.000226,361800,398.112094,20,5,113.464763,0.285007,209.435872,0.000314,113.464763,224.514019,0.233869,381.476992,523.751337,0.000395,361942.630735
540.0,27,5,20,5,19.355388,0.035843,2415.953495,5.3e-05,19.355388,540.0,27,5,20,5,69.521981,0.128744,782.268625,0.000192,361800,470.472819,20,5,92.226602,0.19603,218.749067,0.000255,92.226602,181.103971,0.167689,460.958274,669.897321,0.000308,361911.58199
600.0,27,5,20,5,13.234315,0.022057,3849.50421,3.7e-05,13.234315,600.0,27,5,20,5,60.903087,0.101505,958.850137,0.000168,361800,539.091135,20,5,78.993999,0.146532,226.311989,0.000218,78.993999,153.131401,0.12761,545.216663,830.788283,0.000255,361892.228314
660.0,27,5,20,5,9.382651,0.014216,5906.93472,2.6e-05,9.382651,660.0,27,5,20,5,54.822813,0.083065,1143.159293,0.000152,361800,605.170832,20,5,70.455953,0.116423,232.233674,0.000195,70.455953,134.661417,0.102016,630.860724,998.475755,0.000221,361879.838604
720.0,27,5,20,5,6.94941,0.009652,8645.141059,1.9e-05,6.94941,720.0,27,5,20,5,50.463508,0.070088,1330.15106,0.000139,361800,669.529558,20,5,64.714349,0.096656,236.769815,0.000179,64.714349,122.127267,0.084811,715.818954,1167.021308,0.000198,361871.663759
780.0,27,5,20,5,5.4137,0.006941,11977.955393,1.5e-05,5.4137,780.0,27,5,20,5,47.278637,0.060614,1516.531786,0.000131,361800,732.713852,20,5,60.693678,0.082834,240.22107,0.000168,60.693678,113.386015,0.072683,799.088693,1332.832036,0.000183,361866.107378
840.0,27,5,20,5,4.451784,0.0053,15652.272203,1.2e-05,4.451784,840.0,27,5,20,5,44.903565,0.053457,1700.537127,0.000124,361800,795.088346,20,5,57.7666,0.072654,242.86275,0.00016,57.7666,107.121949,0.063763,880.387548,1494.278915,0.000172,361862.218384
900.0,27,5,20,5,3.860204,0.004289,19314.927291,1.1e-05,3.860204,900.0,27,5,20,5,43.094138,0.047882,1881.482194,0.000119,361800,856.897195,20,5,55.555323,0.064833,244.917051,0.000154,55.555323,102.509665,0.05695,959.835951,1651.033186,0.000165,361859.415527
960.0,27,5,20,5,3.509944,0.003656,22640.329981,1e-05,3.509944,960.0,27,5,20,5,41.685823,0.043423,2059.324051,0.000115,361800,918.304933,20,5,53.825896,0.058614,246.550727,0.000149,53.825896,99.021663,0.051574,1037.730581,1803.461148,0.000159,361857.33584
