M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
135.0,27,40,20,5,134.998569,0.999989,189.776784,135.0,27,40,20,5,134.998573,0.999989,163.77679,0.001427,20,5,0.001427,1.0,348.051971,269.998569,0.999995,163.778737,176.777692,282.19553199677046,72360.0,72642.19553199677,147.19553626349116,72225.00142703646,72372.19696329995,0.003717
162.0,27,40,20,5,161.964053,0.999778,202.60682,162.0,27,40,20,5,161.964575,0.999781,176.607281,0.035425,20,5,0.035425,1.0,348.684802,323.964053,0.999889,176.64491,189.624425,346.30812681031006,72360.0,72706.30812681031,184.30864790877615,72198.03542540733,72382.34407331611,0.004456
189.5,27,40,20,5,188.642179,0.995473,215.082878,189.5,27,40,20,5,188.657365,0.995553,189.093437,0.342635,20,5,0.342635,1.0,350.415737,377.642179,0.996417,189.385896,202.222213,415.82168558577865,72360.0,72775.82168558578,226.8368720814665,72171.34263490494,72398.1795069864,0.005189
216.0,27,40,20,5,213.169946,0.986898,226.36478,216.0,27,40,20,5,213.324766,0.987615,200.451811,1.675234,20,5,1.675234,1.0,353.685926,428.169946,0.991134,201.645778,213.952453,488.84132228229544,72360.0,72848.8413222823,273.9961426414403,72146.67523363004,72420.67137627148,0.005878
243.0,27,40,20,5,235.479767,0.969053,236.548663,243.0,27,40,20,5,236.349075,0.97263,210.952489,5.650925,20,5,5.650925,1.0,358.99748,477.479767,0.982469,214.409477,225.327909,569.3313046576051,72360.0,72929.33130465761,328.20061311743046,72123.65092496274,72451.85153808017,0.006547
270.0,27,40,20,5,252.102636,0.933713,244.542683,270.0,27,40,20,5,255.040137,0.944593,219.716073,13.959863,20,5,13.959863,1.0,366.054388,521.102636,0.965005,227.310358,235.647131,648.2600806477851,72360.0,73008.26008064779,382.19758215856706,72104.95986270753,72487.1574448661,0.007138
540.0,27,40,20,5,204.969904,0.379574,262.128672,540.0,27,40,20,5,244.036074,0.451919,249.912435,294.963926,20,5,293.721762,0.995789,466.683253,742.72774,0.687711,368.312023,339.0087,1555.8829878167678,72360.0,73915.88298781677,1057.191321823087,72115.96392571686,73173.15524753995,0.010048
810.0,27,40,20,5,151.338396,0.186838,266.556591,810.0,27,40,20,5,186.605805,0.230378,256.524124,621.394195,20,5,397.292113,0.639356,506.647151,735.236314,0.45385,426.711246,393.745588,2300.2658658321993,72360.0,74660.2658658322,1751.6353567826648,72173.39419515137,73925.02955193403,0.009848
1080.0,27,40,20,5,118.589541,0.109805,268.378322,1080.0,27,40,20,5,150.53317,0.139383,260.477931,926.46683,20,5,301.492903,0.325422,511.536591,570.615614,0.264174,427.929343,394.770274,2579.3000265432365,72360.0,74939.30002654323,2159.2175820778616,72209.46682955968,74368.68441163754,0.007614
1350.0,27,40,20,5,94.809877,0.07023,268.209746,1350.0,27,40,20,5,125.572836,0.093017,263.678788,1221.427164,20,5,194.678236,0.159386,516.081067,415.060949,0.153726,417.112249,383.099345,2638.708851832106,72360.0,74998.70885183211,2349.2207394933894,72234.42716380338,74583.64790329678,0.005534
1620.0,27,40,20,5,76.812417,0.047415,266.882396,1620.0,27,40,20,5,106.915209,0.065997,266.44825,1509.084791,20,5,125.355114,0.083067,527.089735,309.08274,0.095396,407.115136,372.26487,2670.065483643174,72360.0,75030.06548364318,2467.8979535094495,72253.08479050097,74720.98274401043,0.004119
1890.0,27,40,20,5,63.017164,0.033342,264.964366,1890.0,27,40,20,5,92.321339,0.048847,268.934778,1792.678661,20,5,86.528154,0.048268,545.567099,241.866657,0.063986,402.770685,366.865928,2688.625238274364,72360.0,75048.62523827437,2539.079920215437,72267.67866090657,74806.758581122,0.003223
2160.0,27,40,20,5,52.349345,0.024236,262.784543,2160.0,27,40,20,5,80.637881,0.037332,271.258085,2074.362119,20,5,64.990395,0.03133,568.129846,197.977621,0.045828,403.744808,366.472022,2697.733181208881,72360.0,75057.73318120888,2580.393441269812,72279.36211921378,74859.7555604836,0.002638
2430.0,27,40,20,5,44.076678,0.018139,260.563337,2430.0,27,40,20,5,71.234691,0.029315,273.501272,2352.765309,20,5,52.860403,0.022467,590.16884,168.171772,0.034603,408.391175,369.646504,2702.6069367232776,72360.0,75062.60693672328,2605.669855994026,72288.76530900277,74894.4351649968,0.00224
2700.0,27,40,20,5,37.540083,0.013904,258.420337,2700.0,27,40,20,5,63.550846,0.023537,275.755802,2629.449154,20,5,45.771729,0.017407,608.746147,146.862658,0.027197,415.173885,375.105557,2707.3051162285738,72360.0,75067.30511622857,2623.993304023933,72296.44915392602,74920.44245794995,0.001956
