M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
180.0,27,5,20,5,172.25472,0.956971,145.643846,0.002381,172.25472,90.0,27,5,20,5,90.217018,1.002411,96.750523,0.001247,72360,0.006315,20,5,0.006315,1.0,164.716941,0.0,0.006315,262.478053,0.972141,96.75528,128.839053,172.261035,72532.261035
216.0,27,5,20,5,185.116903,0.857023,154.643603,0.002558,185.116903,108.0,27,5,20,5,108.21828,1.002021,101.172896,0.001496,72360,0.04972,20,5,0.04972,1.0,173.666492,1e-06,0.04972,293.384903,0.905509,101.206188,134.923563,185.166623,72545.166623
252.66666666666666,27,5,20,5,179.37582,0.709931,164.013105,0.002479,179.37582,126.33333333333333,27,5,20,5,126.049023,0.99775,105.688914,0.001742,72360,0.264471,20,5,0.264471,1.0,182.270956,4e-06,0.264471,305.689314,0.806568,105.849259,139.979296,179.640291,72539.640291
288.0,27,5,20,5,162.640709,0.564725,173.816807,0.002248,162.640709,144.0,27,5,20,5,143.310887,0.995214,110.243883,0.001981,72360,1.046446,20,5,1.046443,0.999997,188.703067,1.4e-05,1.046443,306.998039,0.710644,110.812632,144.190838,163.687152,72523.687152
324.0,27,5,20,5,141.626492,0.437119,185.611443,0.001957,141.626492,162.0,27,5,20,5,159.15369,0.98243,114.941055,0.002199,72360,3.24831,20,5,3.24829,0.999994,193.616677,4.5e-05,3.24829,304.028472,0.625573,116.514689,148.702237,144.874782,72504.874782
360.0,27,5,20,5,120.560829,0.334891,199.914818,0.001666,120.560829,180.0,27,5,20,5,172.255853,0.956977,119.643754,0.002381,72360,8.190814,20,5,8.190704,0.999987,117.386971,0.000113,8.190704,301.007386,0.557421,119.541316,151.732872,128.751533,72488.751533
720.0,27,5,20,5,12.185206,0.016924,1120.404575,0.000168,12.185206,360.0,27,5,20,5,124.711196,0.34642,173.23016,0.001723,72360,235.182137,20,5,166.871149,0.70954,185.333124,0.002306,166.871149,303.767551,0.281266,180.156627,217.873345,179.056355,72539.056355
1080.0,27,5,20,5,3.680447,0.003408,4968.428654,5.1e-05,3.680447,540.0,27,5,20,5,69.462098,0.128634,270.855469,0.00096,72360,470.877902,20,5,89.540571,0.190157,221.212011,0.001237,89.540571,162.683116,0.100422,242.899312,349.806905,93.221018,72453.221018
1440.0,27,5,20,5,3.679292,0.002555,6580.180025,5.1e-05,3.679292,720.0,27,5,20,5,50.477032,0.070107,390.40766,0.000698,72360,669.309635,20,5,64.290462,0.096055,237.452484,0.000888,64.290462,118.446786,0.054836,304.72522,499.658586,67.969754,72427.969754
1800.0,27,5,20,5,4.443155,0.002468,6806.441645,6.1e-05,4.443155,900.0,27,5,20,5,43.08761,0.047875,506.092969,0.000595,72360,857.145723,20,5,55.453161,0.064695,245.084431,0.000766,55.453161,102.983926,0.038142,359.212157,637.372459,59.896316,72419.896316
2160.0,27,5,20,5,5.308009,0.002457,6836.324583,7.3e-05,5.308009,1080.0,27,5,20,5,39.666055,0.036728,613.39738,0.000548,72360,1040.013945,20,5,51.243576,0.049272,249.028933,0.000708,51.243576,96.21764,0.029697,408.011636,762.640402,56.551585,72416.551585
2520.0,27,5,20,5,6.188201,0.002456,6841.161352,8.6e-05,6.188201,1260.0,27,5,20,5,37.756065,0.029965,715.784079,0.000522,72360,1222.370601,20,5,48.653846,0.039803,251.554079,0.000672,48.653846,92.598112,0.024497,454.395372,881.213919,54.842047,72414.842047
2880.0,27,5,20,5,7.070829,0.002455,6842.480118,9.8e-05,7.070829,1440.0,27,5,20,5,36.566377,0.025393,815.11448,0.000505,72360,1403.006956,20,5,46.823868,0.033374,253.412573,0.000647,46.823868,90.461074,0.02094,499.717206,995.495002,53.894697,72413.894697
3240.0,27,5,20,5,7.953801,0.002455,6843.215268,0.00011,7.953801,1620.0,27,5,20,5,35.756461,0.022072,912.696594,0.000494,72360,1584.263539,20,5,45.402355,0.028658,259.914897,0.000627,45.402355,89.112617,0.018336,547.513515,1109.440216,53.356156,72413.356156
3600.0,27,5,20,5,8.836791,0.002455,6843.789283,0.000122,8.836791,1800.0,27,5,20,5,35.189675,0.01955,1008.722488,0.000486,72360,1765.276991,20,5,44.250413,0.025067,261.176059,0.000612,44.250413,88.276879,0.016348,592.317634,1218.10945,53.087204,72413.087204
