M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
135.0,27,5,20,5,134.45608,0.995971,117.39144,0.001858,134.45608,135.0,27,5,40,5,134.979544,0.999848,96.510398,0.001865,72360,0.020456,20,5,0.020456,1.0,180.757554,0.0,0.020456,269.45608,0.997985,96.523163,106.936239,134.476536,72494.476536
162.0,27,5,20,5,158.748167,0.979927,124.150626,0.002194,158.748167,162.0,27,5,40,5,161.893039,0.99934,101.865984,0.002237,72360,0.106961,20,5,0.106961,1.0,186.890494,1e-06,0.106961,320.748167,0.989963,101.922121,112.923694,158.855128,72518.855128
189.5,27,5,20,5,176.829993,0.93314,130.398392,0.002444,176.829993,189.5,27,5,40,5,188.568987,0.995087,107.51981,0.002606,72360,0.431013,20,5,0.431013,1.0,193.05999,6e-06,0.431013,365.829993,0.965251,107.714884,118.679334,177.261006,72537.261006
216.0,27,5,20,5,185.467686,0.858647,171.171272,0.002563,185.467686,216.0,27,5,40,5,214.635456,0.993683,144.178965,0.002966,72360,1.364544,20,5,1.364544,1.0,198.807636,1.9e-05,1.364544,401.467686,0.929323,144.524072,156.834389,186.83223,72546.83223
243.0,27,5,20,5,182.601027,0.751445,175.769689,0.002524,182.601027,243.0,27,5,40,5,239.176815,0.984267,147.210996,0.003305,72360,3.823185,20,5,3.823185,1.0,204.336972,5.3e-05,3.823185,425.601027,0.875722,148.109774,159.97706,186.424212,72546.424212
270.0,27,5,20,5,171.684344,0.635868,181.221858,0.002373,171.684344,270.0,27,5,40,5,260.804883,0.965944,151.140381,0.003604,72360,9.195117,20,5,9.195116,1.0,209.348862,0.000127,9.195116,441.684343,0.817934,153.122729,164.044965,180.87946,72540.87946
540.0,27,5,20,5,51.628455,0.095608,289.236271,0.000713,51.628455,540.0,27,5,40,5,220.127657,0.407644,196.121317,0.003042,72360,319.872343,20,5,260.658954,0.814884,187.785635,0.003602,260.658954,532.415066,0.492977,191.602118,201.069733,312.287409,72672.287409
810.0,27,5,20,5,19.626692,0.02423,846.873532,0.000271,19.626692,810.0,27,5,40,5,133.206522,0.164452,292.530127,0.001841,72360,676.793478,20,5,125.035413,0.184747,227.976165,0.001728,125.035413,277.868627,0.171524,261.274431,302.637047,144.662105,72504.662105
1080.0,27,5,20,5,10.636339,0.009848,2041.473344,0.000147,10.636339,1080.0,27,5,40,5,99.9696,0.092564,411.523932,0.001382,72360,980.0304,20,5,89.152798,0.090969,258.107968,0.001232,89.152798,199.758737,0.092481,339.203241,429.84219,99.789137,72459.789137
1350.0,27,5,20,5,6.643461,0.004921,3160.526253,9.2e-05,6.643461,1350.0,27,5,40,5,85.096468,0.063034,458.359269,0.001176,72360,1264.903532,20,5,74.587992,0.058967,276.152709,0.001031,74.587992,166.327921,0.061603,373.251292,484.58048,81.231453,72441.231453
1620.0,27,5,20,5,5.811147,0.003587,4714.136332,8e-05,5.811147,1620.0,27,5,40,5,78.317039,0.048344,568.26011,0.001082,72360,1541.682961,20,5,66.91629,0.043405,293.469373,0.000925,66.91629,151.044476,0.046619,441.650214,606.025937,72.727437,72432.727437
1890.0,27,5,20,5,5.913611,0.003129,5744.874836,8.2e-05,5.913611,1890.0,27,5,40,5,74.45941,0.039397,677.004231,0.001029,72360,1815.54059,20,5,62.353977,0.034345,301.705709,0.000862,62.353977,142.726998,0.037758,505.95843,723.022574,68.267588,72428.267588
2160.0,27,5,20,5,5.462221,0.002529,6203.707894,7.5e-05,5.462221,2160.0,27,5,40,5,71.020946,0.03288,701.099852,0.000981,72360,2088.979054,20,5,59.407,0.028438,307.233382,0.000821,59.407,135.890167,0.031456,521.702521,750.095566,64.869221,72424.869221
2430.0,27,5,20,5,6.234803,0.002566,6516.824851,8.6e-05,6.234803,2430.0,27,5,40,5,69.404054,0.028561,807.799996,0.000959,72360,2360.595946,20,5,57.37844,0.024307,311.01481,0.000793,57.37844,133.017297,0.02737,582.968017,861.10048,63.613243,72423.613243
2700.0,27,5,20,5,7.11925,0.002637,6649.269587,9.8e-05,7.11925,2700.0,27,5,40,5,68.295726,0.025295,913.059168,0.000944,72360,2631.704274,20,5,55.881212,0.021234,313.733921,0.000772,55.881212,131.296188,0.024314,643.355134,969.012772,63.000462,72423.000462
