M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
135.0,27,5,20,10,135.0,1.0,117.63108,0.001866,135.0,135.0,27,5,20,5,134.456341,0.995973,91.391465,0.001858,72360,0.543659,20,5,0.543659,1.0,165.31633,8e-06,0.543659,270.0,1.0,91.689168,104.660124,135.543659,72495.543659
162.0,27,5,20,10,162.0,1.0,125.382557,0.002239,162.0,162.0,27,5,20,5,158.752087,0.979951,98.15138,0.002194,72360,3.247913,20,5,3.247913,1.0,171.904481,4.5e-05,3.247913,324.0,1.0,99.630044,112.506301,165.247913,72525.247913
189.5,27,5,20,10,188.999951,0.997361,134.674041,0.002612,188.999951,189.5,27,5,20,5,176.860387,0.9333,104.404706,0.002444,72360,12.139613,20,5,12.13961,1.0,104.59516,0.000168,12.13961,377.999948,0.997361,104.416939,119.545488,201.139561,72561.139561
216.0,27,5,20,10,215.988818,0.999948,177.024654,0.002985,215.988818,216.0,27,5,20,5,185.601738,0.859267,145.173484,0.002565,72360,30.398262,20,5,30.396757,0.99995,120.948407,0.00042,30.396757,431.987313,0.999971,141.764369,159.394117,246.385575,72606.385575
243.0,27,5,20,10,241.555381,0.994055,191.053087,0.003338,241.555381,243.0,27,5,20,5,183.027644,0.7532,149.777491,0.002529,72360,59.972356,20,5,59.539101,0.992776,139.62784,0.000823,59.539101,484.122126,0.996136,147.286214,169.123934,301.094482,72661.094482
270.0,27,5,20,10,238.427884,0.883066,208.051103,0.003295,238.427884,270.0,27,5,20,5,172.7056,0.63965,155.229854,0.002387,72360,97.2944,20,5,81.660832,0.839317,167.599626,0.001129,81.660832,492.794316,0.912582,159.200999,182.836067,320.088716,72680.088716
540.0,27,5,20,10,37.751841,0.069911,389.638068,0.000522,37.751841,540.0,27,5,20,5,69.129966,0.128018,238.963749,0.000955,72360,470.870034,20,5,34.081195,0.072379,242.914198,0.000471,34.081195,140.963002,0.130521,240.268221,280.271531,71.833036,72431.833036
810.0,27,5,20,10,19.634912,0.024241,937.902421,0.000271,19.634912,810.0,27,5,20,5,46.007193,0.056799,447.735247,0.000636,72360,763.992807,20,5,31.993109,0.041876,250.81951,0.000442,31.993109,97.635214,0.060269,366.967013,481.784875,51.628021,72411.628021
1080.0,27,5,20,10,16.209919,0.015009,1500.294646,0.000224,16.209919,1080.0,27,5,20,5,39.999023,0.037036,662.130603,0.000553,72360,1040.000977,20,5,31.096773,0.029901,254.356055,0.00043,31.096773,87.305715,0.040419,483.773045,672.509061,47.306692,72407.306692
1350.0,27,5,20,10,14.417454,0.01068,1656.33409,0.000199,14.417454,1350.0,27,5,20,5,36.760558,0.02723,708.410042,0.000508,72360,1313.239442,20,5,30.478375,0.023209,256.762787,0.000421,30.478375,81.656387,0.030243,503.685282,707.199812,44.895829,72404.895829
1620.0,27,5,20,10,14.371352,0.008871,2110.472864,0.000199,14.371352,1620.0,27,5,20,5,35.755288,0.022071,907.931043,0.000494,72360,1584.244712,20,5,30.004946,0.01894,263.582365,0.000415,30.004946,80.131586,0.024732,613.928937,882.329459,44.376298,72404.376298
1890.0,27,5,20,10,14.633572,0.007743,2519.213731,0.000202,14.633572,1890.0,27,5,20,5,35.308433,0.018682,1103.703685,0.000488,72360,1854.691567,20,5,29.620726,0.015971,265.042218,0.000409,29.620726,79.562731,0.021048,721.10576,1051.822694,44.254298,72404.254298
2160.0,27,5,20,10,14.062532,0.00651,2609.452837,0.000194,14.062532,2160.0,27,5,20,5,34.178754,0.015823,1135.163916,0.000472,72360,2125.821246,20,5,29.29681,0.013781,266.260023,0.000405,29.29681,77.538096,0.017949,734.125931,1074.24061,43.359342,72403.359342
2430.0,27,5,20,10,14.601854,0.006009,2968.564814,0.000202,14.601854,2430.0,27,5,20,5,34.263611,0.0141,1325.648326,0.000474,72360,2395.736389,20,5,29.019001,0.012113,267.294461,0.000401,29.019001,77.884466,0.016026,840.327463,1239.331433,43.620855,72403.620855
2700.0,27,5,20,10,15.21715,0.005636,3283.119417,0.00021,15.21715,2700.0,27,5,20,5,34.497028,0.012777,1507.566042,0.000477,72360,2665.502972,20,5,28.775332,0.010795,268.193884,0.000398,28.775332,78.48951,0.014535,943.917945,1397.430519,43.992482,72403.992482
