M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
135.0,27,15,20,5,134.991188,0.999935,141.848992,0.001866,134.991188,135.0,27,15,20,5,134.991204,0.999935,115.848935,0.001866,72360,0.008796,20,5,0.008762,0.996135,210.684399,0.0,0.008762,269.991154,0.999967,115.85509,128.851618,134.99995,72494.99995
162.0,27,15,20,5,161.908647,0.999436,148.774757,0.002238,161.908647,162.0,27,15,20,5,161.909493,0.999441,122.774105,0.002238,72360,0.090507,20,5,0.090354,0.99831,215.920922,1e-06,0.090354,323.908494,0.999718,122.826057,135.796754,161.999001,72521.999001
189.5,27,15,20,5,188.400083,0.994196,155.782123,0.002604,188.400083,189.5,27,15,20,5,188.419324,0.994297,129.781528,0.002604,72360,0.580676,20,5,0.580207,0.999192,221.569987,8e-06,0.580207,377.399614,0.995777,130.063309,142.90229,188.98029,72548.98029
216.0,27,15,20,5,213.37313,0.987839,193.430907,0.002949,213.37313,216.0,27,15,20,5,213.570475,0.988752,167.430333,0.002951,72360,2.429525,20,5,2.428453,0.999559,226.934587,3.4e-05,2.428453,429.372058,0.993917,168.099333,180.687663,215.801583,72575.801583
243.0,27,15,20,5,233.955364,0.962779,196.918805,0.003233,233.955364,243.0,27,15,20,5,235.175474,0.9678,170.991309,0.00325,72360,7.824526,20,5,7.822428,0.999732,85.64869,0.000108,7.822428,476.953266,0.981385,168.244016,182.309588,241.777792,72601.777792
270.0,27,15,20,5,246.061197,0.911338,200.426555,0.003401,246.061197,270.0,27,15,20,5,250.683905,0.928459,174.781509,0.003464,72360,19.316095,20,5,19.312527,0.999815,112.400109,0.000267,19.312527,516.057629,0.955662,170.319441,184.6748,265.373724,72625.373724
540.0,27,15,20,5,86.654519,0.160471,240.546213,0.001198,86.654519,540.0,27,15,20,5,151.632506,0.280801,214.276205,0.002096,72360,388.367494,20,5,241.447375,0.621698,226.115773,0.003337,241.447375,479.7344,0.444199,221.548601,224.980143,328.101894,72688.101894
810.0,27,15,20,5,28.005344,0.034574,624.677885,0.000387,28.005344,810.0,27,15,20,5,76.083424,0.09393,361.309291,0.001051,72360,733.916576,20,5,98.158796,0.133747,264.165327,0.001357,98.158796,202.247564,0.124844,306.58355,350.630268,126.16414,72486.16414
1080.0,27,15,20,5,12.359368,0.011444,1753.671567,0.000171,12.359368,1080.0,27,15,20,5,51.313849,0.047513,589.797386,0.000709,72360,1028.686151,20,5,64.178004,0.062388,288.292535,0.000887,64.178004,127.851221,0.05919,422.253278,550.961384,76.537372,72436.537372
1350.0,27,15,20,5,6.860351,0.005082,3041.380323,9.5e-05,6.860351,1350.0,27,15,20,5,41.452729,0.030706,692.560567,0.000573,72360,1308.547271,20,5,53.734623,0.041064,298.953158,0.000743,53.734623,102.047703,0.037795,470.36355,643.205044,60.594974,72420.594974
1620.0,27,15,20,5,5.77432,0.003564,4731.850438,8e-05,5.77432,1620.0,27,15,20,5,37.914497,0.023404,914.807743,0.000524,72360,1582.085503,20,5,49.251117,0.031131,308.547219,0.000681,49.251117,92.939934,0.028685,572.252845,830.686938,55.025437,72415.025437
1890.0,27,15,20,5,5.870158,0.003106,5785.409874,8.1e-05,5.870158,1890.0,27,15,20,5,36.379334,0.019248,1126.353966,0.000503,72360,1853.620666,20,5,46.665945,0.025176,311.048676,0.000645,46.665945,88.915437,0.023523,668.206407,1006.041927,52.536103,72412.536103
2160.0,27,15,20,5,5.440135,0.002519,6232.342272,7.5e-05,5.440135,2160.0,27,15,20,5,34.734603,0.016081,1170.950136,0.00048,72360,2125.265397,20,5,44.86432,0.02111,312.774292,0.00062,44.86432,85.039058,0.019685,687.256711,1041.987993,50.304455,72410.304455
2430.0,27,15,20,5,6.226334,0.002562,6532.994092,8.6e-05,6.226334,2430.0,27,15,20,5,34.561768,0.014223,1366.219848,0.000478,72360,2395.438232,20,5,43.487804,0.018154,314.124259,0.000601,43.487804,84.275906,0.017341,780.011293,1205.043715,49.714138,72409.714138
2700.0,27,15,20,5,7.116813,0.002636,6660.571114,9.8e-05,7.116813,2700.0,27,15,20,5,34.660629,0.012837,1550.793984,0.000479,72360,2665.339371,20,5,42.373856,0.015898,315.252962,0.000586,42.373856,84.151298,0.015584,871.168004,1360.7873,49.490669,72409.490669
