M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,Ur_PRACH_4SRA,Ur_PUSCH_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,Ur_PRACH_2SRA,Ur_PUSCH_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ur_PRACH_FB,Ur_PUSCH_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_T
135.0,27,30,20,5,134.999697,0.999998,185.216823,0.001866,134.999697,135.0,27,30,20,5,134.999698,0.999998,159.216822,0.001866,72360,0.000302,20,5,0.00029,0.960265,304.405822,0.0,0.00029,269.999685,0.999999,159.217133,172.216964,134.999987,72494.999987
162.0,27,30,20,5,161.991168,0.999945,194.712225,0.002239,161.991168,162.0,27,30,20,5,161.991198,0.999946,168.712233,0.002239,72360,0.008802,20,5,0.008677,0.985799,305.579987,0.0,0.008677,323.991043,0.999972,168.719564,181.715545,161.999845,72521.999845
189.5,27,30,20,5,188.895812,0.996812,204.061623,0.002611,188.895812,189.5,27,30,20,5,188.897038,0.996818,178.062106,0.002611,72360,0.102962,20,5,0.10225,0.993085,306.402169,1e-06,0.10225,377.8951,0.997085,178.131539,191.093031,188.998062,72548.998062
216.0,27,30,20,5,215.381224,0.997135,243.423586,0.002977,215.381224,216.0,27,30,20,5,215.398739,0.997216,217.427434,0.002977,72360,0.601261,20,5,0.598623,0.995613,307.660601,8e-06,0.598623,431.378586,0.998562,217.677509,230.532161,215.979847,72575.979847
243.0,27,30,20,5,240.462935,0.989559,248.774824,0.003323,240.462935,243.0,27,30,20,5,240.601911,0.990131,222.802406,0.003325,72360,2.398089,20,5,2.390246,0.996729,309.904855,3.3e-05,2.390246,483.455092,0.994764,223.659209,236.151319,242.853181,72602.853181
270.0,27,30,20,5,262.489168,0.972182,253.986627,0.003628,262.489168,270.0,27,30,20,5,263.14619,0.974616,228.100741,0.003637,72360,6.85381,20,5,6.834802,0.997227,41.486087,9.4e-05,6.834802,532.47016,0.986056,223.37643,238.466186,269.32397,72629.32397
540.0,27,30,20,5,211.056852,0.390846,271.465678,0.002917,211.056852,540.0,27,30,20,5,276.806758,0.512605,255.723662,0.003825,72360,263.193242,20,5,261.862428,0.994944,207.27237,0.003619,261.862428,749.726038,0.694191,232.17011,243.232282,472.91928,72832.91928
810.0,27,30,20,5,117.204797,0.144697,337.002455,0.00162,117.204797,810.0,27,30,20,5,192.164794,0.23724,304.829194,0.002656,72360,617.835206,20,5,310.198675,0.502073,274.076992,0.004287,310.198675,619.568266,0.38245,285.840369,295.518789,427.403472,72787.403472
1080.0,27,30,20,5,78.033118,0.072253,470.182548,0.001078,78.033118,1080.0,27,30,20,5,134.943938,0.124948,384.554116,0.001865,72360,945.056062,20,5,150.663706,0.159423,302.250712,0.002082,150.663706,363.640762,0.168352,341.137435,368.82903,228.696824,72588.696824
1350.0,27,30,20,5,56.074068,0.041536,564.492373,0.000775,56.074068,1350.0,27,30,20,5,100.072117,0.074127,438.269552,0.001383,72360,1249.927883,20,5,87.047853,0.069642,329.982373,0.001203,87.047853,243.194038,0.090072,387.894563,428.613315,143.121921,72503.121921
1620.0,27,30,20,5,43.314804,0.026738,815.576389,0.000599,43.314804,1620.0,27,30,20,5,80.070344,0.049426,572.512641,0.001107,72360,1539.929656,20,5,62.547894,0.040617,353.93488,0.000864,62.547894,185.933042,0.057387,476.651278,555.606985,105.862698,72465.862698
1890.0,27,30,20,5,35.019395,0.018529,1143.60747,0.000484,35.019395,1890.0,27,30,20,5,67.73092,0.035836,732.857974,0.000936,72360,1822.26908,20,5,52.162443,0.028625,369.257299,0.000721,52.162443,154.912758,0.040982,574.664901,703.279386,87.181838,72447.181838
2160.0,27,30,20,5,28.422868,0.013159,1358.710148,0.000393,28.422868,2160.0,27,30,20,5,58.743742,0.027196,811.909196,0.000812,72360,2101.256258,20,5,47.250623,0.022487,382.575731,0.000653,47.250623,134.417233,0.031115,620.519081,776.611472,75.673491,72435.673491
2430.0,27,30,20,5,24.604829,0.010125,1804.928042,0.00034,24.604829,2430.0,27,30,20,5,53.40681,0.021978,995.083236,0.000738,72360,2376.59319,20,5,44.618914,0.018774,386.893358,0.000617,44.618914,122.630553,0.025233,718.250067,936.283217,69.223743,72429.223743
2700.0,27,30,20,5,21.963355,0.008135,2295.048562,0.000304,21.963355,2700.0,27,30,20,5,49.709107,0.018411,1184.867258,0.000687,72360,2650.290893,20,5,42.979379,0.016217,389.291847,0.000594,42.979379,114.651841,0.021232,815.961275,1099.303599,64.942734,72424.942734
