M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
135.0,27,20,20,5,134.999998,1.0,299.714573,135.0,27,20,20,5,134.999998,1.0,273.714573,2e-06,20,5,2e-06,1.0,406.919202,269.999998,1.0,273.714575,286.714573,142.57900229429777,72360.0,72502.5790022943,7.579002294297887,72225.00000209983,72232.57900439412,0.003724
162.0,27,20,20,5,161.999992,1.0,300.114889,162.0,27,20,20,5,161.999992,1.0,274.114889,8e-06,20,5,8e-06,1.0,378.320991,323.999992,1.0,274.114894,287.114891,173.09024257155548,72360.0,72533.09024257156,11.090242571558317,72198.00000779236,72209.09025036392,0.004467
189.5,27,20,20,5,188.999976,0.997361,300.528688,189.5,27,20,20,5,188.999976,0.997361,274.528688,2.4e-05,20,5,2.4e-05,1.0,385.403076,377.999976,0.997361,274.528702,287.528694,204.34506788996134,72360.0,72564.34506788997,15.345067889983751,72171.00002376181,72186.34509165179,0.005209
216.0,27,20,20,5,214.999939,0.99537,300.940696,216.0,27,20,20,5,214.999939,0.99537,274.940695,6.1e-05,20,5,6.1e-05,1.0,388.125013,429.999939,0.99537,274.940727,287.94071,235.18174396452952,72360.0,72595.18174396452,20.181743964657716,72145.00006068559,72165.18180465024,0.005923
243.0,27,20,20,5,241.999856,0.995884,301.383503,243.0,27,20,20,5,241.999856,0.995884,275.383501,0.000144,20,5,0.000144,1.0,391.728498,483.999856,0.995884,275.38357,288.383533,268.0136850195633,72360.0,72628.01368501957,26.01368502020902,72118.00014423887,72144.01382925909,0.006664
270.0,27,20,20,5,268.999686,0.996295,301.842544,270.0,27,20,20,5,268.999686,0.996295,275.842539,0.000314,20,5,0.000314,1.0,392.516961,537.999686,0.996296,275.842675,288.842602,301.71604688801085,72360.0,72661.71604688802,32.71604689078012,72091.00031435871,72123.71636124949,0.007404
540.0,27,20,20,5,538.93571,0.998029,307.635133,540.0,27,20,20,5,538.935765,0.998029,281.633508,0.064235,20,5,0.06423,0.999922,405.581776,1077.935705,0.998089,281.648278,294.640931,700.8674658850272,72360.0,73060.86746588502,161.86752605341835,71821.06423508469,71982.93176113811,0.014754
810.0,27,20,20,5,805.873502,0.994906,317.469867,810.0,27,20,20,5,805.914344,0.994956,291.382547,2.085656,20,5,2.081774,0.998139,432.6966,1613.86962,0.996216,291.746638,304.591336,1304.136842879578,72360.0,73664.13684287958,496.18156749564315,71554.08565572281,72050.26722321846,0.021908
1080.0,27,20,20,5,1025.40427,0.949448,337.456815,1080.0,27,20,20,5,1037.038057,0.96022,310.011624,39.961943,20,5,38.496006,0.963317,499.086352,2100.938333,0.972657,316.779073,326.871252,2506.341397756672,72360.0,74866.34139775667,1442.441121298295,71322.96194305594,72765.40306435424,0.028063
1350.0,27,20,20,5,746.857716,0.553228,295.342251,1350.0,27,20,20,5,1012.233868,0.749803,323.610029,334.766132,20,5,188.159669,0.562063,618.201929,1947.251253,0.721204,369.786815,341.234004,3378.4977329162266,72360.0,75738.49773291622,2443.4803480622913,71347.76613233892,73791.24648040121,0.02571
1620.0,27,20,20,5,467.710011,0.28871,211.900201,1620.0,27,20,20,5,807.875359,0.498688,322.131593,808.124641,20,5,222.806083,0.275708,693.942502,1498.391453,0.462466,402.507283,343.010921,3748.2890647265626,72360.0,76108.28906472656,3057.7729707036065,71552.12464105895,74609.89761176256,0.019688
1890.0,27,20,20,5,346.200632,0.183175,170.050154,1890.0,27,20,20,5,644.784739,0.341156,323.918225,1240.215261,20,5,218.396766,0.176096,737.579205,1209.382137,0.319942,428.58013,354.572719,3945.6865354915813,72360.0,76305.68653549158,3381.0891371382813,71715.21526119113,75096.3043983294,0.015849
2160.0,27,20,20,5,275.733165,0.127654,146.257731,2160.0,27,20,20,5,528.217166,0.244545,328.790758,1626.782834,20,5,207.882316,0.127787,765.35161,1011.832647,0.234221,452.080182,368.740914,4072.412559383405,72360.0,76432.4125593834,3588.7970776927896,71831.78283370155,75420.57991139434,0.013238
2430.0,27,20,20,5,228.403046,0.093993,131.062385,2430.0,27,20,20,5,444.236537,0.182813,335.197197,1979.763463,20,5,195.205493,0.0986,784.263838,867.845076,0.178569,472.285894,382.481284,4162.240257639831,72360.0,76522.24025763983,3738.631718089525,71915.76346325284,75654.39518134236,0.011341
2700.0,27,20,20,5,193.679293,0.071733,120.483159,2700.0,27,20,20,5,381.806879,0.14141,342.410816,2311.193121,20,5,182.147457,0.078811,798.034175,757.633629,0.140303,489.569249,395.217137,4225.215640470932,72360.0,76585.21564047094,3849.3888904941505,71978.19312054358,75827.58201103774,0.009893
