M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
180.0,27,20,20,5,179.999983,1.0,300.389206,90.0,27,20,20,5,90.0,1.0,273.075251,0.0,20,5,0.0,0.0,0.0,269.999983,1.0,273.075252,291.284554,193.8417944687333,72360.0,72553.84179446874,13.841811037292064,72270.00000011612,72283.84181115341,0.003721
216.0,27,20,20,5,214.999939,0.99537,300.940695,108.0,27,20,20,5,108.0,1.0,273.326959,0.0,20,5,0.0,0.0,0.0,322.999939,0.996913,273.32696,291.707618,235.18167190075224,72360.0,72595.18167190075,20.18173216080395,72252.00000042556,72272.18173258637,0.004449
252.66666666666666,27,20,20,5,251.999806,0.997361,301.551566,126.33333333333333,27,20,20,5,125.999999,0.997361,273.583993,1e-06,20,5,1e-06,1.0,498.514128,377.999806,0.997361,273.583995,292.229037,280.3917076716031,72360.0,72640.3917076716,28.391900633373773,72234.0000012807,72262.39190191407,0.005204
288.0,27,20,20,5,286.999492,0.996526,302.158124,144.0,27,20,20,5,143.999997,1.0,273.846562,3e-06,20,5,3e-06,1.0,434.02097,430.999492,0.997684,273.846566,292.699031,324.692092415855,72360.0,72684.69209241586,37.69259697004634,72216.00000333747,72253.69260030752,0.00593
324.0,27,20,20,5,322.998774,0.99691,302.813837,162.0,27,20,20,5,161.999992,1.0,274.114889,8e-06,20,5,8e-06,1.0,380.927247,484.998774,0.99794,274.114894,293.227774,371.93844655576356,72360.0,72731.93844655577,48.93966485095847,72198.00000779236,72246.93967264332,0.006668
360.0,27,20,20,5,358.997283,0.997215,303.504904,180.0,27,20,20,5,179.999983,1.0,274.389206,1.7e-05,20,5,1.7e-05,1.0,384.795418,538.997283,0.998143,274.389216,293.78162,421.02995701501953,72360.0,72781.02995701502,62.03265779594183,72180.00001668469,72242.03267448062,0.007406
720.0,27,20,20,5,717.286449,0.996231,313.428633,360.0,27,20,20,5,358.997283,0.997215,277.504904,0.002717,20,5,0.002715,0.999264,406.056925,1076.286447,0.996562,277.505876,301.446442,1063.2045537439471,72360.0,73423.20455374394,345.9153889874406,72001.00271746464,72346.91810645208,0.014659
1080.0,27,20,20,5,1037.015847,0.9602,336.015576,540.0,27,20,20,5,538.935765,0.998029,281.633508,0.064235,20,5,0.061739,0.961143,440.946417,1576.013351,0.972848,281.651756,317.423117,2408.0064144743187,72360.0,74768.00641447432,1370.9288289454325,71821.06423508469,73191.99306403012,0.021079
1440.0,27,20,20,5,944.541159,0.655931,349.183925,720.0,27,20,20,5,717.286471,0.996231,287.428532,0.713529,20,5,0.436667,0.611982,514.000618,1662.264297,0.769567,287.56638,322.579048,3096.852662533209,72360.0,75456.8526625332,2151.8748359018546,71642.7135290776,73794.58836497946,0.022029
1800.0,27,20,20,5,688.604832,0.382558,347.901783,900.0,27,20,20,5,892.201184,0.991335,296.374057,5.798816,20,5,2.299502,0.396547,593.594415,1583.105518,0.586335,297.138125,319.218839,3290.2032231831704,72360.0,75650.20322318317,2599.298889135548,71467.79881629473,74067.09770543028,0.020927
2160.0,27,20,20,5,506.703965,0.234585,345.308105,1080.0,27,20,20,5,1037.038057,0.96022,310.011624,39.961943,20,5,15.016947,0.375781,649.4761,1558.758969,0.481098,314.857112,324.755781,3392.0139378312356,72360.0,75752.01393783123,2870.293026396659,71322.96194305594,74193.2549694526,0.020577
2520.0,27,20,20,5,341.411551,0.135481,302.950072,1260.0,27,20,20,5,1061.345834,0.842338,322.082619,195.654166,20,5,72.256631,0.369308,689.156528,1475.014016,0.390215,345.480172,335.636017,3526.130535679258,72360.0,75886.13053567926,3112.462353734895,71298.65416646923,74411.11652020413,0.019437
2880.0,27,20,20,5,224.11537,0.077818,223.737246,1440.0,27,20,20,5,945.360742,0.656501,323.261612,490.639258,20,5,141.506947,0.288413,719.796,1310.983059,0.303468,374.889212,349.049459,3699.121547360471,72360.0,76059.12154736047,3333.4992302705245,71414.63925829287,74748.13848856339,0.017236
3240.0,27,20,20,5,165.989931,0.051231,170.516514,1620.0,27,20,20,5,807.875359,0.498688,322.131593,808.124641,20,5,176.300687,0.21816,740.672018,1150.165977,0.23666,397.106965,364.405829,3848.586645521056,72360.0,76208.58664552105,3506.29602789985,71552.12464105895,75058.4206689588,0.015092
3600.0,27,20,20,5,132.680089,0.036856,140.611007,1800.0,27,20,20,5,692.782344,0.384879,322.885994,1103.217656,20,5,191.20006,0.173311,755.87533,1016.662493,0.188271,416.538974,380.528846,3955.046701630357,72360.0,76315.04670163036,3631.1665531066424,71667.21765567485,75298.38420878148,0.013322
