M_4SRA,N_4SRA,wrar_4SRA,wbo_4SRA,rts_4SRA,Ms_4SRA,Ps_4SRA,Da_4SRA,M_2SRA,N_2SRA,wrar_2SRA,wbo_2SRA,rts_2SRA,Ms_2SRA,Ps_2SRA,Da_2SRA,M_FB,wbo_FB,rts_FB,Ms_FB,Ps_FB,Da_FB,Ms_T,Ps_T,Da_2SRA_T,Da_T,Ur_PUSCH_4SRA_T,Ur_PUSCH_2SRA,Ur_PUSCH_T,Wr_PUSCH_4SRA_T,Wr_PUSCH_2SRA,Wr_PUSCH_T,Ru_T
90.0,27,20,20,5,90.0,1.0,299.075251,180.0,27,20,20,5,179.999983,1.0,274.389206,1.7e-05,20,5,1.7e-05,1.0,380.491105,270.0,1.0,274.389216,282.617894,93.28225279877931,72360.0,72453.28225279877,3.282236230220692,72180.00001668469,72183.28225291491,0.003727
108.0,27,20,20,5,108.0,1.0,299.326959,216.0,27,20,20,5,214.999939,0.99537,274.940695,6.1e-05,20,5,6.1e-05,1.0,386.545628,323.0,0.996914,274.940727,283.094637,112.77519474906232,72360.0,72472.77519474906,4.77513448901316,72145.00006068559,72149.7751951746,0.004457
126.33333333333333,27,20,20,5,125.999999,0.997361,299.583996,252.66666666666666,27,20,20,5,251.999806,0.997361,275.551566,0.000194,20,5,0.000194,1.0,389.991421,377.999999,0.997361,275.551654,283.562434,132.56770104342647,72360.0,72492.56770104343,6.567508081677693,72108.00019424246,72114.56770232413,0.005214
144.0,27,20,20,5,143.999997,1.0,299.846569,288.0,27,20,20,5,286.999492,0.996526,276.158124,0.000508,20,5,0.000508,1.0,390.397054,430.999997,0.997685,276.158326,284.072727,152.66965670193468,72360.0,72512.66965670194,8.669152147875101,72073.00050789161,72081.6696600395,0.005944
162.0,27,20,20,5,161.999992,1.0,300.114907,324.0,27,20,20,5,322.998774,0.99691,276.813836,0.001226,20,5,0.001226,1.0,391.569633,484.999992,0.997942,276.814272,284.597164,173.09163083522583,72360.0,72533.09163083523,11.090412540691924,72037.00122608733,72048.09163862803,0.006687
180.0,27,20,20,5,179.999983,1.0,300.389246,360.0,27,20,20,5,358.997283,0.997215,277.504904,0.002717,20,5,0.002717,1.0,392.744243,538.999983,0.998148,277.505776,285.147751,193.84493947995566,72360.0,72553.84493947995,13.842238701862263,72001.00271746464,72014.8449561665,0.007429
360.0,27,20,20,5,358.997247,0.997215,303.518018,720.0,27,20,20,5,717.286471,0.996231,287.428532,0.713529,20,5,0.713526,0.999996,411.07064,1076.997244,0.99722,287.551404,292.873581,422.00622033403994,72360.0,72782.00622033403,62.29544735866553,71642.7135290776,71705.00897643628,0.014798
540.0,27,20,20,5,538.90341,0.997969,308.488476,1080.0,27,20,20,5,1037.038057,0.96022,310.011624,39.961943,20,5,39.958229,0.999907,461.476078,1615.899696,0.997469,315.63119,313.249091,766.9426044245728,72360.0,73126.94260442458,188.0809653326527,71322.96194305594,71511.0429083886,0.022097
720.0,27,20,20,5,669.923461,0.930449,318.080587,1440.0,27,20,20,5,945.360742,0.656501,323.261612,490.639258,20,5,446.564028,0.910168,541.208605,2061.848231,0.954559,393.184419,368.782129,2475.5844376266004,72360.0,74835.5844376266,1359.0969480696747,71414.63925829287,72773.73620636255,0.027552
900.0,27,20,20,5,503.731469,0.559702,233.180119,1800.0,27,20,20,5,692.782344,0.384879,322.885994,1103.217656,20,5,384.662227,0.348673,587.180692,1581.17604,0.585621,417.242761,358.604038,3407.531533238154,72360.0,75767.53153323816,2519.137836845389,71667.21765567485,74186.35549252023,0.020869
1080.0,27,20,20,5,435.015436,0.402792,192.285633,2160.0,27,20,20,5,528.217166,0.244545,328.790758,1626.782834,20,5,300.985926,0.185019,637.00771,1264.218528,0.390191,440.668012,355.20006,3768.557048745776,72360.0,76128.55704874577,3032.5556869244015,71831.78283370155,74864.33852062596,0.016606
1260.0,27,20,20,5,396.935575,0.315028,171.513595,2520.0,27,20,20,5,421.350729,0.167203,337.543963,2092.649271,20,5,244.076564,0.116635,686.674469,1062.362868,0.281048,465.603896,355.72157,4000.4807212570704,72360.0,76360.48072125707,3359.4685820727227,71938.64927144846,75298.11785352118,0.013912
1440.0,27,20,20,5,365.491297,0.253813,158.598855,2880.0,27,20,20,5,348.560042,0.121028,347.498234,2524.439958,20,5,204.078491,0.080841,729.800751,918.12983,0.21253,488.675,357.277506,4136.71727890002,72360.0,76496.71727890002,3567.14749045911,72011.43995771857,75578.58744817768,0.012002
1620.0,27,20,20,5,335.038046,0.206814,149.110443,3240.0,27,20,20,5,296.512108,0.091516,357.996676,2935.487892,20,5,175.501523,0.059786,764.664655,807.051677,0.16606,509.201737,359.714056,4219.0354566362375,72360.0,76579.03545663624,3708.495887168844,72063.48789199762,75771.98377916646,0.010539
1800.0,27,20,20,5,305.292424,0.169607,141.404416,3600.0,27,20,20,5,257.619683,0.071561,368.755256,3333.380317,20,5,154.818778,0.046445,791.045434,717.730885,0.132913,527.272115,363.140283,4274.676040576221,72360.0,76634.67604057622,3814.5648377871735,72102.38031727157,75916.94515505874,0.009366
